dimension,segment,stage,stage_rank,segment_users,segment_reached,segment_rate,rest_rate,diff_pp,z_score,p_value,meets_min_users,q_value,significant_fdr_05,direction,metric
language,cs,payment_completed,10,24,0,0.0,0.0438222853255243,-0.0438222853255243,-1.0487700870903647,0.2942839479177755,False,0.6917868924932783,False,lower,funnel_stage_reach
language,cy,anonymous_visit,1,11,11,1.0,1.0,0.0,0.0,1.0,False,1.0,False,lower,funnel_stage_reach
language,cy,identified_visit,2,11,2,0.18181818181818182,0.2865571443358422,-0.10473896251766035,-0.7682309495332337,0.44234998935941344,False,0.8711355443096253,False,lower,funnel_stage_reach
language,cy,search_started,3,11,1,0.09090909090909091,0.2841616514114185,-0.1932525605023276,-1.4210539039980257,0.1553010893438023,False,0.45704543085005994,False,lower,funnel_stage_reach
language,cy,car_clicked,4,11,1,0.09090909090909091,0.2276457627870525,-0.1367366718779616,-1.08149107261727,0.279478729693136,False,0.6600217694174982,False,lower,funnel_stage_reach
language,cy,booking_started,5,11,1,0.09090909090909091,0.14319724370443757,-0.052288152795346654,-0.4950707958321551,0.620550147714058,False,0.8886170253014695,False,lower,funnel_stage_reach
language,cy,insurance_viewed,6,11,1,0.09090909090909091,0.14319724370443757,-0.052288152795346654,-0.4950707958321551,0.620550147714058,False,0.8886170253014695,False,lower,funnel_stage_reach
language,cy,insurance_selected,7,11,1,0.09090909090909091,0.14319724370443757,-0.052288152795346654,-0.4950707958321551,0.620550147714058,False,0.8886170253014695,False,lower,funnel_stage_reach
language,cy,checkout_started,8,11,1,0.09090909090909091,0.14319724370443757,-0.052288152795346654,-0.4950707958321551,0.620550147714058,False,0.8886170253014695,False,lower,funnel_stage_reach
language,cy,payment_attempted,9,11,1,0.09090909090909091,0.046401585165688264,0.04450750574340265,0.7016376581904794,0.4829051604649863,False,0.8825788742537387,False,higher,funnel_stage_reach
language,cy,payment_completed,10,11,1,0.09090909090909091,0.04379907433421562,0.04711001657487529,0.7633628048077812,0.4452470559804751,False,0.8711355443096253,False,higher,funnel_stage_reach
language,da,anonymous_visit,1,31,31,1.0,1.0,0.0,0.0,1.0,False,1.0,False,lower,funnel_stage_reach
language,da,identified_visit,2,31,13,0.41935483870967744,0.28647921073261645,0.13287562797706098,1.6358713166325174,0.10186652224054087,False,0.3325176632722318,False,higher,funnel_stage_reach
language,da,search_started,3,31,12,0.3870967741935484,0.28408300915585666,0.10301376503769172,1.2714545240621462,0.20356699593920272,False,0.5495038080602406,False,higher,funnel_stage_reach
language,da,car_clicked,4,31,9,0.2903225806451613,0.22759477568890796,0.06272780495625335,0.832757015219371,0.4049817817915769,False,0.8570710270113322,False,higher,funnel_stage_reach
language,da,booking_started,5,31,6,0.1935483870967742,0.14316564852751934,0.05038273856925485,0.8006930415269146,0.42330937193883644,False,0.8602738849079579,False,higher,funnel_stage_reach
language,da,insurance_viewed,6,31,6,0.1935483870967742,0.14316564852751934,0.05038273856925485,0.8006930415269146,0.42330937193883644,False,0.8602738849079579,False,higher,funnel_stage_reach
language,da,insurance_selected,7,31,6,0.1935483870967742,0.14316564852751934,0.05038273856925485,0.8006930415269146,0.42330937193883644,False,0.8602738849079579,False,higher,funnel_stage_reach
language,da,checkout_started,8,31,6,0.1935483870967742,0.14316564852751934,0.05038273856925485,0.8006930415269146,0.42330937193883644,False,0.8602738849079579,False,higher,funnel_stage_reach
language,da,payment_attempted,9,31,5,0.16129032258064516,0.04635614655287174,0.11493417602777342,3.0412288119040856,0.002356147045684252,False,0.010602661705579134,True,higher,funnel_stage_reach
language,da,payment_completed,10,31,4,0.12903225806451613,0.043767657195260844,0.08526460086925527,2.319032190226269,0.02039329098011163,False,0.07930724270043411,False,higher,funnel_stage_reach
language,de,anonymous_visit,1,325,325,1.0,1.0,0.0,0.0,1.0,True,1.0,False,lower,funnel_stage_reach
language,de,identified_visit,2,325,166,0.5107692307692308,0.28545748963795997,0.22531174113127078,8.961941518480385,3.1901104170297505e-19,True,3.864941466786044e-18,True,higher,funnel_stage_reach
language,de,search_started,3,325,162,0.49846153846153846,0.28309539019208774,0.21536614826945072,8.588107783873753,8.841330986595632e-18,True,9.946497359920087e-17,True,higher,funnel_stage_reach
language,de,car_clicked,4,325,104,0.32,0.227177514001753,0.092822485998247,3.9813089434912334,6.853679869922053e-05,True,0.00042750676416345476,True,higher,funnel_stage_reach
language,de,booking_started,5,325,26,0.08,0.14349382734390087,-0.06349382734390087,-3.2600950723420423,0.001113748739234115,True,0.005439238028817771,True,lower,funnel_stage_reach
language,de,insurance_viewed,6,325,26,0.08,0.14349382734390087,-0.06349382734390087,-3.2600950723420423,0.001113748739234115,True,0.005439238028817771,True,lower,funnel_stage_reach
language,de,insurance_selected,7,325,26,0.08,0.14349382734390087,-0.06349382734390087,-3.2600950723420423,0.001113748739234115,True,0.005439238028817771,True,lower,funnel_stage_reach
language,de,checkout_started,8,325,26,0.08,0.14349382734390087,-0.06349382734390087,-3.2600950723420423,0.001113748739234115,True,0.005439238028817771,True,lower,funnel_stage_reach
language,de,payment_attempted,9,325,14,0.043076923076923075,0.04642491049277257,-0.0033479874158494974,-0.2862188292117368,0.7747105231079892,True,0.9440379681973562,False,lower,funnel_stage_reach
language,de,payment_completed,10,325,14,0.043076923076923075,0.04381025953381962,-0.0007333364568965425,-0.06444003445775016,0.9486198533645459,True,1.0,False,lower,funnel_stage_reach
language,el,anonymous_visit,1,3,3,1.0,1.0,0.0,0.0,1.0,False,1.0,False,lower,funnel_stage_reach
language,el,identified_visit,2,3,1,0.3333333333333333,0.28653803504102904,0.04679529829230428,0.17925683438727819,0.857736038969341,False,0.9760132860004617,False,higher,funnel_stage_reach
language,el,search_started,3,3,1,0.3333333333333333,0.2841280402158646,0.04920529311746874,0.18896748778628183,0.8501182986555718,False,0.9734427306351936,False,higher,funnel_stage_reach
language,el,car_clicked,4,3,0,0.0,0.2276336216455977,-0.2276336216455977,-0.9402954024908264,0.34706605719664624,False,0.7922160001227795,False,lower,funnel_stage_reach
language,el,booking_started,5,3,0,0.0,0.14319509129888372,-0.14319509129888372,-0.7080796451484204,0.478895799195338,False,0.8825788742537387,False,lower,funnel_stage_reach
language,el,insurance_viewed,6,3,0,0.0,0.14319509129888372,-0.14319509129888372,-0.7080796451484204,0.478895799195338,False,0.8825788742537387,False,lower,funnel_stage_reach
language,el,insurance_selected,7,3,0,0.0,0.14319509129888372,-0.14319509129888372,-0.7080796451484204,0.478895799195338,False,0.8825788742537387,False,lower,funnel_stage_reach
language,el,checkout_started,8,3,0,0.0,0.14319509129888372,-0.14319509129888372,-0.7080796451484204,0.478895799195338,False,0.8825788742537387,False,lower,funnel_stage_reach
language,el,payment_attempted,9,3,0,0.0,0.04641088193982405,-0.04641088193982405,-0.3821108996592541,0.7023791074046815,False,0.9052594659178355,False,lower,funnel_stage_reach
language,el,payment_completed,10,3,0,0.0,0.04380867893841946,-0.04380867893841946,-0.37073865149115126,0.7108321989067728,False,0.9052594659178355,False,lower,funnel_stage_reach
language,en,anonymous_visit,1,40192,40192,1.0,1.0,0.0,0.0,1.0,True,1.0,False,lower,funnel_stage_reach
language,en,identified_visit,2,40192,8114,0.20188097133757962,0.41051519347081544,-0.20863422213323582,-58.92804232834868,0.0,True,0.0,True,lower,funnel_stage_reach
language,en,search_started,3,40192,7993,0.1988704219745223,0.40898491583473,-0.21011449386020772,-59.49688676001043,0.0,True,0.0,True,lower,funnel_stage_reach
language,en,car_clicked,4,40192,5600,0.1393312101910828,0.35691904102601474,-0.21758783083493194,-66.27129712194697,0.0,True,0.0,True,lower,funnel_stage_reach
language,en,booking_started,5,40192,1922,0.04782046178343949,0.28284631640311886,-0.23502585461967937,-85.69048162498872,0.0,True,0.0,True,lower,funnel_stage_reach
language,en,insurance_viewed,6,40192,1922,0.04782046178343949,0.28284631640311886,-0.23502585461967937,-85.69048162498872,0.0,True,0.0,True,lower,funnel_stage_reach
language,en,insurance_selected,7,40192,1922,0.04782046178343949,0.28284631640311886,-0.23502585461967937,-85.69048162498872,0.0,True,0.0,True,lower,funnel_stage_reach
language,en,checkout_started,8,40192,1922,0.04782046178343949,0.28284631640311886,-0.23502585461967937,-85.69048162498872,0.0,True,0.0,True,lower,funnel_stage_reach
language,en,payment_attempted,9,40192,895,0.022268113057324842,0.08176054798513445,-0.059492434927809604,-36.11555662899881,1.2927295642527998e-285,True,3.8781886927583996e-284,True,lower,funnel_stage_reach
language,en,payment_completed,10,40192,807,0.02007862261146497,0.0785542519857174,-0.058475629374252436,-36.48762345693962,1.7426642272688824e-291,True,5.489392315896979e-290,True,lower,funnel_stage_reach
language,"en@us,en",anonymous_visit,1,2,2,1.0,1.0,0.0,0.0,1.0,False,1.0,False,lower,funnel_stage_reach
language,"en@us,en",identified_visit,2,2,0,0.0,0.28654858359453544,-0.28654858359453544,-0.8962503737573848,0.3701190572382257,False,0.8273080608457573,False,lower,funnel_stage_reach
language,"en@us,en",search_started,3,2,0,0.0,0.28413862440120646,-0.28413862440120646,-0.8909700814092993,0.3729452210796747,False,0.8273080608457573,False,lower,funnel_stage_reach
language,"en@us,en",car_clicked,4,2,0,0.0,0.22763025607664558,-0.22763025607664558,-0.7677423055880147,0.44264029694739176,False,0.8711355443096253,False,lower,funnel_stage_reach
language,"en@us,en",booking_started,5,2,0,0.0,0.14319297415577503,-0.14319297415577503,-0.5781403353309441,0.5631693769047665,False,0.8825788742537387,False,lower,funnel_stage_reach
language,"en@us,en",insurance_viewed,6,2,0,0.0,0.14319297415577503,-0.14319297415577503,-0.5781403353309441,0.5631693769047665,False,0.8825788742537387,False,lower,funnel_stage_reach
language,"en@us,en",insurance_selected,7,2,0,0.0,0.14319297415577503,-0.14319297415577503,-0.5781403353309441,0.5631693769047665,False,0.8825788742537387,False,lower,funnel_stage_reach
language,"en@us,en",checkout_started,8,2,0,0.0,0.14319297415577503,-0.14319297415577503,-0.5781403353309441,0.5631693769047665,False,0.8825788742537387,False,lower,funnel_stage_reach
language,"en@us,en",payment_attempted,9,2,0,0.0,0.04641019575374061,-0.04641019575374061,-0.31198993669180297,0.7550481712571873,False,0.9304608006244192,False,lower,funnel_stage_reach
language,"en@us,en",payment_completed,10,2,0,0.0,0.043808031225974334,-0.043808031225974334,-0.30270460358779094,0.7621149891431824,False,0.9304892309306297,False,lower,funnel_stage_reach
language,es,anonymous_visit,1,331,331,1.0,1.0,0.0,0.0,1.0,True,1.0,False,lower,funnel_stage_reach
language,es,identified_visit,2,331,104,0.31419939577039274,0.2864040887277698,0.027795307042622952,1.1156878863289577,0.26455575758558386,True,0.6510551846832728,False,higher,funnel_stage_reach
language,es,search_started,3,331,103,0.311178247734139,0.2839972068284131,0.027181040905725873,1.0938029478441622,0.2740414109798646,True,0.6599114707915094,False,higher,funnel_stage_reach
language,es,car_clicked,4,331,68,0.2054380664652568,0.22773262810703196,-0.02229456164177515,-0.9649939296570512,0.33454785225908407,True,0.7777311694583874,False,lower,funnel_stage_reach
language,es,booking_started,5,331,28,0.08459214501510574,0.14347690433387314,-0.058884759318767396,-3.0510872205544004,0.002280143280320119,True,0.010409349757983152,True,lower,funnel_stage_reach
language,es,insurance_viewed,6,331,28,0.08459214501510574,0.14347690433387314,-0.058884759318767396,-3.0510872205544004,0.002280143280320119,True,0.010409349757983152,True,lower,funnel_stage_reach
language,es,insurance_selected,7,331,28,0.08459214501510574,0.14347690433387314,-0.058884759318767396,-3.0510872205544004,0.002280143280320119,True,0.010409349757983152,True,lower,funnel_stage_reach
language,es,checkout_started,8,331,28,0.08459214501510574,0.14347690433387314,-0.058884759318767396,-3.0510872205544004,0.002280143280320119,True,0.010409349757983152,True,lower,funnel_stage_reach
language,es,payment_attempted,9,331,13,0.03927492447129909,0.04644390628017888,-0.007168981808879787,-0.6184788066137568,0.5362597639075435,True,0.8825788742537387,False,lower,funnel_stage_reach
language,es,payment_completed,10,331,11,0.03323262839879154,0.043858736832721706,-0.010626108433930165,-0.9422793882764122,0.34604961804400375,True,0.7922160001227795,False,lower,funnel_stage_reach
language,et,anonymous_visit,1,3,3,1.0,1.0,0.0,0.0,1.0,False,1.0,False,lower,funnel_stage_reach
language,et,identified_visit,2,3,0,0.0,0.2865528202853552,-0.2865528202853552,-1.0976861634312287,0.27234155372844976,False,0.6599114707915094,False,lower,funnel_stage_reach
language,et,search_started,3,3,0,0.0,0.2841428254601907,-0.2841428254601907,-1.0912191046504705,0.27517648337197226,False,0.6599114707915094,False,lower,funnel_stage_reach
language,et,car_clicked,4,3,0,0.0,0.2276336216455977,-0.2276336216455977,-0.9402954024908264,0.34706605719664624,False,0.7922160001227795,False,lower,funnel_stage_reach
language,et,booking_started,5,3,0,0.0,0.14319509129888372,-0.14319509129888372,-0.7080796451484204,0.478895799195338,False,0.8825788742537387,False,lower,funnel_stage_reach
language,et,insurance_viewed,6,3,0,0.0,0.14319509129888372,-0.14319509129888372,-0.7080796451484204,0.478895799195338,False,0.8825788742537387,False,lower,funnel_stage_reach
language,et,insurance_selected,7,3,0,0.0,0.14319509129888372,-0.14319509129888372,-0.7080796451484204,0.478895799195338,False,0.8825788742537387,False,lower,funnel_stage_reach
language,et,checkout_started,8,3,0,0.0,0.14319509129888372,-0.14319509129888372,-0.7080796451484204,0.478895799195338,False,0.8825788742537387,False,lower,funnel_stage_reach
language,et,payment_attempted,9,3,0,0.0,0.04641088193982405,-0.04641088193982405,-0.3821108996592541,0.7023791074046815,False,0.9052594659178355,False,lower,funnel_stage_reach
language,et,payment_completed,10,3,0,0.0,0.04380867893841946,-0.04380867893841946,-0.37073865149115126,0.7108321989067728,False,0.9052594659178355,False,lower,funnel_stage_reach
language,fi,anonymous_visit,1,3,3,1.0,1.0,0.0,0.0,1.0,False,1.0,False,lower,funnel_stage_reach
language,fi,identified_visit,2,3,1,0.3333333333333333,0.28653803504102904,0.04679529829230428,0.17925683438727819,0.857736038969341,False,0.9760132860004617,False,higher,funnel_stage_reach
language,fi,search_started,3,3,1,0.3333333333333333,0.2841280402158646,0.04920529311746874,0.18896748778628183,0.8501182986555718,False,0.9734427306351936,False,higher,funnel_stage_reach
language,fi,car_clicked,4,3,0,0.0,0.2276336216455977,-0.2276336216455977,-0.9402954024908264,0.34706605719664624,False,0.7922160001227795,False,lower,funnel_stage_reach
language,fi,booking_started,5,3,0,0.0,0.14319509129888372,-0.14319509129888372,-0.7080796451484204,0.478895799195338,False,0.8825788742537387,False,lower,funnel_stage_reach
language,fi,insurance_viewed,6,3,0,0.0,0.14319509129888372,-0.14319509129888372,-0.7080796451484204,0.478895799195338,False,0.8825788742537387,False,lower,funnel_stage_reach
language,fi,insurance_selected,7,3,0,0.0,0.14319509129888372,-0.14319509129888372,-0.7080796451484204,0.478895799195338,False,0.8825788742537387,False,lower,funnel_stage_reach
language,fi,checkout_started,8,3,0,0.0,0.14319509129888372,-0.14319509129888372,-0.7080796451484204,0.478895799195338,False,0.8825788742537387,False,lower,funnel_stage_reach
language,fi,payment_attempted,9,3,0,0.0,0.04641088193982405,-0.04641088193982405,-0.3821108996592541,0.7023791074046815,False,0.9052594659178355,False,lower,funnel_stage_reach
language,fi,payment_completed,10,3,0,0.0,0.04380867893841946,-0.04380867893841946,-0.37073865149115126,0.7108321989067728,False,0.9052594659178355,False,lower,funnel_stage_reach
language,fil,anonymous_visit,1,82,82,1.0,1.0,0.0,0.0,1.0,True,1.0,False,lower,funnel_stage_reach
language,fil,identified_visit,2,82,3,0.036585365853658534,0.2868435076085026,-0.25025814175484407,-5.00903692647424,5.470307788220951e-07,True,4.152161333227951e-06,True,lower,funnel_stage_reach
language,fil,search_started,3,82,3,0.036585365853658534,0.2844306945349044,-0.24784532868124584,-4.973344221014769,6.580765828631362e-07,True,4.935574371473521e-06,True,lower,funnel_stage_reach
language,fil,car_clicked,4,82,0,0.0,0.227899816448576,-0.227899816448576,-4.918859244139211,8.705003588767446e-07,True,6.451943836380577e-06,True,lower,funnel_stage_reach
language,fil,booking_started,5,82,0,0.0,0.14336254366747586,-0.14336254366747586,-3.7040956479196434,0.00021214620703972217,True,0.0011827620392480087,True,lower,funnel_stage_reach
language,fil,insurance_viewed,6,82,0,0.0,0.14336254366747586,-0.14336254366747586,-3.7040956479196434,0.00021214620703972217,True,0.0011827620392480087,True,lower,funnel_stage_reach
language,fil,insurance_selected,7,82,0,0.0,0.14336254366747586,-0.14336254366747586,-3.7040956479196434,0.00021214620703972217,True,0.0011827620392480087,True,lower,funnel_stage_reach
language,fil,checkout_started,8,82,0,0.0,0.14336254366747586,-0.14336254366747586,-3.7040956479196434,0.00021214620703972217,True,0.0011827620392480087,True,lower,funnel_stage_reach
language,fil,payment_attempted,9,82,0,0.0,0.046465154834507666,-0.046465154834507666,-1.998892822507031,0.045619951504332734,True,0.16423182541559783,False,lower,funnel_stage_reach
language,fil,payment_completed,10,82,0,0.0,0.04385990881638937,-0.04385990881638937,-1.9394024880013663,0.05245234781511406,True,0.18775556320182876,False,lower,funnel_stage_reach
language,fr,anonymous_visit,1,400,400,1.0,1.0,0.0,0.0,1.0,True,1.0,False,lower,funnel_stage_reach
language,fr,identified_visit,2,400,147,0.3675,0.2860584788363723,0.08144152116362768,3.591785509545072,0.00032842010936508324,True,0.0017684159735042945,True,higher,funnel_stage_reach
language,fr,search_started,3,400,147,0.3675,0.2836342544394539,0.0838657455605461,3.7080953483506254,0.00020882403113728741,True,0.0011827620392480087,True,higher,funnel_stage_reach
language,fr,car_clicked,4,400,93,0.2325,0.2275945150063952,0.004905484993604825,0.23329255024186768,0.815534243075227,True,0.9547875402105236,False,higher,funnel_stage_reach
language,fr,booking_started,5,400,28,0.07,0.14362414111068145,-0.07362414111068144,-4.191459125568737,2.7716612728867847e-05,True,0.00018380490546512362,True,lower,funnel_stage_reach
language,fr,insurance_viewed,6,400,28,0.07,0.14362414111068145,-0.07362414111068144,-4.191459125568737,2.7716612728867847e-05,True,0.00018380490546512362,True,lower,funnel_stage_reach
language,fr,insurance_selected,7,400,28,0.07,0.14362414111068145,-0.07362414111068144,-4.191459125568737,2.7716612728867847e-05,True,0.00018380490546512362,True,lower,funnel_stage_reach
language,fr,checkout_started,8,400,28,0.07,0.14362414111068145,-0.07362414111068144,-4.191459125568737,2.7716612728867847e-05,True,0.00018380490546512362,True,lower,funnel_stage_reach
language,fr,payment_attempted,9,400,12,0.03,0.04650643981082126,-0.016506439810821262,-1.5646385700435477,0.11766767977775607,True,0.3688091455720713,False,lower,funnel_stage_reach
language,fr,payment_completed,10,400,12,0.03,0.043888872363841876,-0.013888872363841877,-1.3532115943646656,0.1759880422700806,True,0.48842496312841754,False,lower,funnel_stage_reach
language,gu,anonymous_visit,1,4,4,1.0,1.0,0.0,0.0,1.0,False,1.0,False,lower,funnel_stage_reach
language,gu,identified_visit,2,4,0,0.0,0.28655705710145785,-0.28655705710145785,-1.2675081741291503,0.20497364268913734,False,0.5495038080602406,False,lower,funnel_stage_reach
language,gu,search_started,3,4,0,0.0,0.2841470266434042,-0.2841470266434042,-1.2600406026681403,0.2076547155163014,False,0.5496742469549155,False,lower,funnel_stage_reach
language,gu,car_clicked,4,4,0,0.0,0.2276369873140728,-0.2276369873140728,-1.0857676341912381,0.2775818091424603,False,0.6599114707915094,False,lower,funnel_stage_reach
language,gu,booking_started,5,4,0,0.0,0.14319720850459827,-0.14319720850459827,-0.8176259918906412,0.4135707812880079,False,0.8570710270113322,False,lower,funnel_stage_reach
language,gu,insurance_viewed,6,4,0,0.0,0.14319720850459827,-0.14319720850459827,-0.8176259918906412,0.4135707812880079,False,0.8570710270113322,False,lower,funnel_stage_reach
language,gu,insurance_selected,7,4,0,0.0,0.14319720850459827,-0.14319720850459827,-0.8176259918906412,0.4135707812880079,False,0.8570710270113322,False,lower,funnel_stage_reach
language,gu,checkout_started,8,4,0,0.0,0.14319720850459827,-0.14319720850459827,-0.8176259918906412,0.4135707812880079,False,0.8570710270113322,False,lower,funnel_stage_reach
language,gu,payment_attempted,9,4,0,0.0,0.04641156814619866,-0.04641156814619866,-0.44122692339311054,0.6590487238435552,False,0.8886170253014695,False,lower,funnel_stage_reach
language,gu,payment_completed,10,4,0,0.0,0.04380932667001804,-0.04380932667001804,-0.42809528523322155,0.6685817492367033,False,0.8886170253014695,False,lower,funnel_stage_reach
language,he,anonymous_visit,1,14,14,1.0,1.0,0.0,0.0,1.0,False,1.0,False,lower,funnel_stage_reach
language,he,identified_visit,2,14,5,0.35714285714285715,0.2865254939074885,0.07061736323536866,0.5843231213806113,0.5590029391360707,False,0.8825788742537387,False,higher,funnel_stage_reach
language,he,search_started,3,14,5,0.35714285714285715,0.2841151070625813,0.07302775008027584,0.6058027745647324,0.5446457270820677,False,0.8825788742537387,False,higher,funnel_stage_reach
language,he,car_clicked,4,14,3,0.21428571428571427,0.2276262865254939,-0.013340572239779636,-0.11903383746300654,0.9052485479335045,False,1.0,False,lower,funnel_stage_reach
language,he,booking_started,5,14,0,0.0,0.14321838400567846,-0.14321838400567846,-1.529751260671344,0.12607830999092368,False,0.3855792975450578,False,lower,funnel_stage_reach
language,he,insurance_viewed,6,14,0,0.0,0.14321838400567846,-0.14321838400567846,-1.529751260671344,0.12607830999092368,False,0.3855792975450578,False,lower,funnel_stage_reach
language,he,insurance_selected,7,14,0,0.0,0.14321838400567846,-0.14321838400567846,-1.529751260671344,0.12607830999092368,False,0.3855792975450578,False,lower,funnel_stage_reach
language,he,checkout_started,8,14,0,0.0,0.14321838400567846,-0.14321838400567846,-1.529751260671344,0.12607830999092368,False,0.3855792975450578,False,lower,funnel_stage_reach
language,he,payment_attempted,9,14,0,0.0,0.0464184313261564,-0.0464184313261564,-0.8255210193868535,0.40907585431691806,False,0.8570710270113322,False,lower,funnel_stage_reach
language,he,payment_completed,10,14,0,0.0,0.0438158050396309,-0.0438158050396309,-0.8009521575490355,0.4231593433074731,False,0.8602738849079579,False,lower,funnel_stage_reach
language,hi,anonymous_visit,1,17,17,1.0,1.0,0.0,0.0,1.0,False,1.0,False,lower,funnel_stage_reach
language,hi,identified_visit,2,17,0,0.0,0.2866121471140622,-0.2866121471140622,-2.613286204904852,0.008967617047506914,False,0.037916770066639974,True,lower,funnel_stage_reach
language,hi,search_started,3,17,0,0.0,0.2842016533325446,-0.2842016533325446,-2.597889932216823,0.009379855503446565,False,0.039395393114475576,True,lower,funnel_stage_reach
language,hi,car_clicked,4,17,0,0.0,0.2276807500628503,-0.2276807500628503,-2.238582470770738,0.02518309585112443,False,0.0955248808067234,False,lower,funnel_stage_reach
language,hi,booking_started,5,17,0,0.0,0.14322473787728665,-0.14322473787728665,-1.6857411802077622,0.09184566144295521,False,0.3029464225605329,False,lower,funnel_stage_reach
language,hi,insurance_viewed,6,17,0,0.0,0.14322473787728665,-0.14322473787728665,-1.6857411802077622,0.09184566144295521,False,0.3029464225605329,False,lower,funnel_stage_reach
language,hi,insurance_selected,7,17,0,0.0,0.14322473787728665,-0.14322473787728665,-1.6857411802077622,0.09184566144295521,False,0.3029464225605329,False,lower,funnel_stage_reach
language,hi,checkout_started,8,17,0,0.0,0.14322473787728665,-0.14322473787728665,-1.6857411802077622,0.09184566144295521,False,0.3029464225605329,False,lower,funnel_stage_reach
language,hi,payment_attempted,9,17,0,0.0,0.04642049067597344,-0.04642049067597344,-0.9097000363946669,0.3629807250055888,False,0.8225822185378452,False,lower,funnel_stage_reach
language,hi,payment_completed,10,17,0,0.0,0.04381774892415078,-0.04381774892415078,-0.8826258687076479,0.37743844700365403,False,0.8314203552877694,False,lower,funnel_stage_reach
language,hr,anonymous_visit,1,9,9,1.0,1.0,0.0,0.0,1.0,False,1.0,False,lower,funnel_stage_reach
language,hr,identified_visit,2,9,3,0.3333333333333333,0.2865338833932189,0.046799449940114424,0.31049571733330755,0.7561840157455597,False,0.9304608006244192,False,higher,funnel_stage_reach
language,hr,search_started,3,9,3,0.3333333333333333,0.28412367475491285,0.04920965857842047,0.3273158084790918,0.743429036955299,False,0.9237875607136852,False,higher,funnel_stage_reach
language,hr,car_clicked,4,9,2,0.2222222222222222,0.22762424403732126,-0.005402021815099051,-0.03864787335391974,0.9691711333651593,False,1.0,False,lower,funnel_stage_reach
language,hr,booking_started,5,9,2,0.2222222222222222,0.1431782223602301,0.07904399986199212,0.676961937852732,0.49843010419575545,False,0.8825788742537387,False,higher,funnel_stage_reach
language,hr,insurance_viewed,6,9,2,0.2222222222222222,0.1431782223602301,0.07904399986199212,0.676961937852732,0.49843010419575545,False,0.8825788742537387,False,higher,funnel_stage_reach
language,hr,insurance_selected,7,9,2,0.2222222222222222,0.1431782223602301,0.07904399986199212,0.676961937852732,0.49843010419575545,False,0.8825788742537387,False,higher,funnel_stage_reach
language,hr,checkout_started,8,9,2,0.2222222222222222,0.1431782223602301,0.07904399986199212,0.676961937852732,0.49843010419575545,False,0.8825788742537387,False,higher,funnel_stage_reach
language,hr,payment_attempted,9,9,1,0.1111111111111111,0.04640021292640731,0.0647108981847038,0.9227592250237571,0.3561326942221073,False,0.809976885775912,False,higher,funnel_stage_reach
language,hr,payment_completed,10,9,1,0.1111111111111111,0.043797779059279306,0.06731333205183179,0.986620558612256,0.32382868786644603,False,0.7556002716883741,False,higher,funnel_stage_reach
language,hu,anonymous_visit,1,4,4,1.0,1.0,0.0,0.0,1.0,False,1.0,False,lower,funnel_stage_reach
language,hu,identified_visit,2,4,4,1.0,0.28649791524972645,0.7135020847502735,3.155984828386069,0.001599571804952305,False,0.007576919076089866,True,higher,funnel_stage_reach
language,hu,search_started,3,4,4,1.0,0.28408788479167285,0.7159121152083272,3.174688624268465,0.0014999736553924993,False,0.007213613762574615,True,higher,funnel_stage_reach
language,hu,car_clicked,4,4,3,0.75,0.22759263092527426,0.5224073690747257,2.4917436304924605,0.012711775379413896,False,0.05268696374362338,False,higher,funnel_stage_reach
language,hu,booking_started,5,4,0,0.0,0.14319720850459827,-0.14319720850459827,-0.8176259918906412,0.4135707812880079,False,0.8570710270113322,False,lower,funnel_stage_reach
language,hu,insurance_viewed,6,4,0,0.0,0.14319720850459827,-0.14319720850459827,-0.8176259918906412,0.4135707812880079,False,0.8570710270113322,False,lower,funnel_stage_reach
language,hu,insurance_selected,7,4,0,0.0,0.14319720850459827,-0.14319720850459827,-0.8176259918906412,0.4135707812880079,False,0.8570710270113322,False,lower,funnel_stage_reach
language,hu,checkout_started,8,4,0,0.0,0.14319720850459827,-0.14319720850459827,-0.8176259918906412,0.4135707812880079,False,0.8570710270113322,False,lower,funnel_stage_reach
language,hu,payment_attempted,9,4,0,0.0,0.04641156814619866,-0.04641156814619866,-0.44122692339311054,0.6590487238435552,False,0.8886170253014695,False,lower,funnel_stage_reach
language,hu,payment_completed,10,4,0,0.0,0.04380932667001804,-0.04380932667001804,-0.42809528523322155,0.6685817492367033,False,0.8886170253014695,False,lower,funnel_stage_reach
language,hy,anonymous_visit,1,4,4,1.0,1.0,0.0,0.0,1.0,False,1.0,False,lower,funnel_stage_reach
language,hy,identified_visit,2,4,0,0.0,0.28655705710145785,-0.28655705710145785,-1.2675081741291503,0.20497364268913734,False,0.5495038080602406,False,lower,funnel_stage_reach
language,hy,search_started,3,4,0,0.0,0.2841470266434042,-0.2841470266434042,-1.2600406026681403,0.2076547155163014,False,0.5496742469549155,False,lower,funnel_stage_reach
language,hy,car_clicked,4,4,0,0.0,0.2276369873140728,-0.2276369873140728,-1.0857676341912381,0.2775818091424603,False,0.6599114707915094,False,lower,funnel_stage_reach
language,hy,booking_started,5,4,0,0.0,0.14319720850459827,-0.14319720850459827,-0.8176259918906412,0.4135707812880079,False,0.8570710270113322,False,lower,funnel_stage_reach
language,hy,insurance_viewed,6,4,0,0.0,0.14319720850459827,-0.14319720850459827,-0.8176259918906412,0.4135707812880079,False,0.8570710270113322,False,lower,funnel_stage_reach
