vehicle_id,vehicle_model_id,model_name,erp_record_created_at_utc_observed_not_acquisition,vehicle_registration_date_observed_not_acquisition,erp_soft_deleted_at_utc_observed_not_sale,acquisition_date,acquisition_date_status,purchase_price_krw,purchase_price_status,sale_or_disposal_date,sale_or_disposal_date_status,sale_price_krw,sale_price_status,holding_period_days,holding_period_status,classification
9753,1867,19년 베뉴(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9754,1988,19년 뉴SM3 ZE[전기],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9755,1988,19년 뉴SM3 ZE[전기],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9756,1988,19년 뉴SM3 ZE[전기],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9757,1988,19년 뉴SM3 ZE[전기],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9758,1988,19년 뉴SM3 ZE[전기],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9759,1988,19년 뉴SM3 ZE[전기],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9760,2028,2021 지프 랭글러 루비콘 파워탑(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9761,2030,2021 포르쉐 파나메라(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9762,2027,2021 아우디A6(휘발유),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9763,2026,2021 BMW 520i M스포츠(휘발유),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9764,2026,2021 BMW 520i M스포츠(휘발유),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9765,2028,2021 지프 랭글러 루비콘 파워탑(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9766,2026,2021 BMW 520i M스포츠(휘발유),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9767,2026,2021 BMW 520i M스포츠(휘발유),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9768,2027,2021 아우디A6(휘발유),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9769,2028,2021 지프 랭글러 루비콘 파워탑(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9770,2022,16년 올뉴K5[LPG],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9771,1927,23년 팰리세이드 4륜(8인/경유),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9772,2030,2021 포르쉐 파나메라(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9773,1886,21년 벤츠G63 AMG 지바겐(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9774,2034,2021 베뉴(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9775,2028,2021 지프 랭글러 루비콘 파워탑(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9776,2033,2021 포르쉐 카이엔(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9777,2028,2021 지프 랭글러 루비콘 파워탑(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9778,2034,2021 베뉴(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9779,2034,2021 베뉴(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9780,2034,2021 베뉴(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9781,2034,2021 베뉴(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9782,2034,2021 베뉴(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9783,2033,2021 포르쉐 카이엔(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9784,1867,19년 베뉴(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9785,1867,19년 베뉴(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9786,2028,2021 지프 랭글러 루비콘 파워탑(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9787,1940,23년 디올뉴 그랜저(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9788,2032,21년 포르쉐 카이엔 쿠페 하이브리드(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9789,1915,22년 모닝(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9790,1867,19년 베뉴(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9791,2036,2022 프리우스 하이브리드(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9792,2036,2022 프리우스 하이브리드(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9793,2036,2022 프리우스 하이브리드(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9794,2036,2022 프리우스 하이브리드(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9795,2036,2022 프리우스 하이브리드(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9796,1929,23년 머스탱컨버터블(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9797,1929,23년 머스탱컨버터블(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9798,1927,23년 팰리세이드 4륜(8인/경유),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9799,1922,23년 쏠라티(15인/경유),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9800,2025,17/18 쏘나타뉴라이즈[휘],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9801,2025,17/18 쏘나타뉴라이즈[휘],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9802,2025,17/18 쏘나타뉴라이즈[휘],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9803,2025,17/18 쏘나타뉴라이즈[휘],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9804,1983,18/19 쏘나타뉴라이즈[LPG],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9805,1983,18/19 쏘나타뉴라이즈[LPG],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9806,1983,18/19 쏘나타뉴라이즈[LPG],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9807,1983,18/19 쏘나타뉴라이즈[LPG],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9808,1983,18/19 쏘나타뉴라이즈[LPG],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9809,1983,18/19 쏘나타뉴라이즈[LPG],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9810,1983,18/19 쏘나타뉴라이즈[LPG],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9811,1983,18/19 쏘나타뉴라이즈[LPG],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9812,1983,18/19 쏘나타뉴라이즈[LPG],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9813,1983,18/19 쏘나타뉴라이즈[LPG],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9814,1983,18/19 쏘나타뉴라이즈[LPG],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9815,1983,18/19 쏘나타뉴라이즈[LPG],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9816,1983,18/19 쏘나타뉴라이즈[LPG],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9817,1983,18/19 쏘나타뉴라이즈[LPG],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9818,1867,19년 베뉴(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9819,1867,19년 베뉴(휘),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9820,1877,20년 테슬라 모델3(전기),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9821,1877,20년 테슬라 모델3(전기),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9822,1877,20년 테슬라 모델3(전기),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9823,1877,20년 테슬라 모델3(전기),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9824,1990,2020 뉴SM3 ZE RE(최고급형),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9825,1990,2020 뉴SM3 ZE RE(최고급형),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9826,1990,2020 뉴SM3 ZE RE(최고급형),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9827,1990,2020 뉴SM3 ZE RE(최고급형),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9828,1990,2020 뉴SM3 ZE RE(최고급형),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9829,1990,2020 뉴SM3 ZE RE(최고급형),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9830,1879,20년 코나(전기),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9831,1879,20년 코나(전기),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9832,1879,20년 코나(전기),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9833,2031,2021 포르쉐 타이칸(전기),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9834,1873,20년 K5(LPG),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9835,1873,20년 K5(LPG),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9836,1873,20년 K5(LPG),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9837,1873,20년 K5(LPG),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9838,1873,20년 K5(LPG),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9839,2027,2021 아우디A6(휘발유),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9840,2035,장기AD,2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9841,2029,장기 뉴5,2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9842,2029,장기 뉴5,2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9843,2029,장기 뉴5,2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9844,1843,16/18년 올뉴카니발9인(경유),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9845,2023,2017 더뉴K3[휘],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9846,2023,2017 더뉴K3[휘],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9847,2023,2017 더뉴K3[휘],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9848,2023,2017 더뉴K3[휘],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9849,2023,2017 더뉴K3[휘],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9850,2031,2021 포르쉐 타이칸(전기),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9851,1843,16/18년 올뉴카니발9인(경유),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9852,1843,16/18년 올뉴카니발9인(경유),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9853,2022,16년 올뉴K5[LPG],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9854,2022,16년 올뉴K5[LPG],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9855,2022,16년 올뉴K5[LPG],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9856,2022,16년 올뉴K5[LPG],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9857,1983,18/19 쏘나타뉴라이즈[LPG],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9858,1983,18/19 쏘나타뉴라이즈[LPG],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9859,1983,18/19 쏘나타뉴라이즈[LPG],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9860,2025,17/18 쏘나타뉴라이즈[휘],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9861,2025,17/18 쏘나타뉴라이즈[휘],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9862,2025,17/18 쏘나타뉴라이즈[휘],2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9863,1905,22년 EV6(전기),2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
9864,2037,장기 액센트,2024-10-29 18:47:08.723714,,2024-10-29 18:47:08,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
