date,model_name,vehicle_class,model_year_latest,model_family,fleet_count,vehicle_age_years,age_bucket,booked_hours,revenue_krw,fleet_vehicle_days,booked_vehicle_days,utilization_rate,revenue_per_fleet_day
2025-10-18,22년 포르쉐 718박스터 컨버터블(휘),SUPERCAR,2022.0,포르쉐,1,3.7946611909650922,2-3년,0.0,0.0,1,0.0,0.0,0.0
2025-10-18,23년 4세대 쏘렌토(5인/경유),SUV,2023.0,쏘렌토,3,2.7953456536618755,2-3년,24.0,34439.33701657459,3,1.0,0.3333333333333333,11479.779005524862
2025-10-18,23년 4세대 쏘렌토(5인/휘),SUV,2023.0,쏘렌토,3,2.7953456536618755,2-3년,2.0,2511.77304964539,3,0.08333333333333333,0.027777777777777776,837.25768321513
2025-10-18,23년 4세대 쏘렌토(7인/휘),SUV,2023.0,쏘렌토,1,2.7953456536618755,2-3년,0.0,0.0,1,0.0,0.0,0.0
2025-10-18,23년 4세대 카니발 9인승(경유),RV,2023.0,카니발,21,2.7953456536618755,2-3년,48.0,63160.85106382979,21,2.0,0.09523809523809523,3007.6595744680853
2025-10-18,23년 4세대 카니발 9인승(휘),RV,2023.0,카니발,7,2.7953456536618755,2-3년,24.0,40628.57142857143,7,1.0,0.14285714285714285,5804.081632653061
2025-10-18,23년 4세대 카니발 리무진 7인승(경유),RV,2023.0,카니발,5,2.7953456536618755,2-3년,24.0,36971.16279069767,5,1.0,0.2,7394.232558139534
2025-10-18,23년 GV70(5인/휘),SUV,2023.0,GV70,5,2.7953456536618755,2-3년,48.0,95370.42824074074,5,2.0,0.4,19074.08564814815
2025-10-18,23년 GV80 4륜(7인/휘),SUV,2023.0,GV80,4,2.7953456536618755,2-3년,0.0,0.0,4,0.0,0.0,0.0
2025-10-18,23년 K8(LPG),LUXURY,2023.0,K8,3,2.7953456536618755,2-3년,0.0,0.0,3,0.0,0.0,0.0
2025-10-18,23년 디올뉴 그랜저(휘),LUXURY,2023.0,디올뉴 그랜저,5,2.7953456536618755,2-3년,42.0,88819.0505050505,5,1.75,0.35,17763.8101010101
2025-10-18,23년 머스탱컨버터블(휘),IMPORTED,2023.0,머스탱,4,2.7953456536618755,2-3년,0.0,0.0,4,0.0,0.0,0.0
2025-10-18,23년 스타리아  9인승 4륜(경유),RV,2023.0,스타리아,10,2.7953456536618755,2-3년,24.0,31020.84507042254,10,1.0,0.1,3102.084507042254
2025-10-18,23년 쏠라티(15인/경유),RV,2023.0,쏠라티,4,2.7953456536618755,2-3년,0.0,0.0,4,0.0,0.0,0.0
2025-10-18,23년 지프 랭글러 파워탑(휘),IMPORTED,2023.0,랭글러,4,2.7953456536618755,2-3년,0.0,0.0,4,0.0,0.0,0.0
2025-10-18,23년 카니발 하이리무진 9인승(경유),RV,2023.0,카니발,3,2.7953456536618755,2-3년,0.0,0.0,3,0.0,0.0,0.0
2025-10-18,23년 투싼 하이브리드(휘),SUV,2023.0,투싼,7,2.7953456536618755,2-3년,17.2,43356.944444444445,7,0.7166666666666667,0.10238095238095238,6193.849206349207
2025-10-18,23년 팰리세이드 4륜(8인/경유),SUV,2023.0,팰리세이드,13,2.7953456536618755,2-3년,0.0,0.0,13,0.0,0.0,0.0
2025-10-18,24년 BMW 420i 컨버터블(휘),IMPORTED,2024.0,BMW 420i,5,1.7960301163586585,0-1년,51.5,200962.34027777778,5,2.1458333333333335,0.4291666666666667,40192.46805555555
2025-10-18,24년 BMW 미니 컨버터블(휘),IMPORTED,2024.0,미니,4,1.7960301163586585,0-1년,0.0,0.0,4,0.0,0.0,0.0
2025-10-18,24년 G80 4륜(휘),LUXURY,2024.0,G80,3,1.7960301163586585,0-1년,0.0,0.0,3,0.0,0.0,0.0
2025-10-18,24년 더 뉴 K3(휘),COMPACT,2024.0,K3,10,1.7960301163586585,0-1년,64.5,79585.75510204081,10,2.6875,0.26875,7958.575510204081
2025-10-18,24년 더 뉴 K5 하이브리드(휘),MIDSIZE,2024.0,K5,10,1.7960301163586585,0-1년,134.5,170875.76308784384,10,5.604166666666667,0.5604166666666667,17087.576308784384
2025-10-18,24년 더 뉴 K5(휘),MIDSIZE,2024.0,K5,8,1.7960301163586585,0-1년,108.16666666666667,140579.8497352284,8,4.506944444444445,0.5633680555555556,17572.48121690355
2025-10-18,24년 더 뉴 셀토스(휘),SUV,2024.0,더 뉴 셀토스,11,1.7960301163586585,0-1년,129.5,149939.50002948026,11,5.395833333333333,0.490530303030303,13630.86363904366
2025-10-18,24년 더 뉴 쏘렌토 4륜(7인/휘),SUV,2024.0,쏘렌토,13,1.7960301163586585,0-1년,79.0,107040.63956086618,13,3.2916666666666665,0.2532051282051282,8233.89535083586
2025-10-18,24년 더 뉴 쏘렌토 하이브리드 4륜(5인/휘),SUV,2024.0,쏘렌토,4,1.7960301163586585,0-1년,31.0,102320.5329062318,4,1.2916666666666667,0.3229166666666667,25580.13322655795
2025-10-18,24년 더 뉴 쏘렌토 하이브리드(7인/휘),SUV,2024.0,쏘렌토,5,1.7960301163586585,0-1년,34.68333333333334,99645.92668357745,5,1.445138888888889,0.2890277777777778,19929.18533671549
2025-10-18,24년 더 뉴 아반떼(휘),COMPACT,2024.0,아반떼,16,1.7960301163586585,0-1년,205.5,246823.62069537723,16,8.5625,0.53515625,15426.476293461077
2025-10-18,24년 더 뉴 카니발 9인승(경유),RV,2024.0,카니발,11,1.7960301163586585,0-1년,90.5,136329.17307919337,11,3.7708333333333335,0.34280303030303033,12393.561189017579
2025-10-18,24년 더 뉴 카니발 9인승(휘),RV,2024.0,카니발,5,1.7960301163586585,0-1년,13.5,19500.576923076922,5,0.5625,0.1125,3900.1153846153843
2025-10-18,24년 더 뉴 카니발 하이브리드 9인승(휘),RV,2024.0,카니발,2,1.7960301163586585,0-1년,24.0,53442.31884057971,2,1.0,0.5,26721.159420289856
2025-10-18,24년 더 뉴 카니발리무진 7인(경유),RV,2024.0,카니발,4,1.7960301163586585,0-1년,12.0,27908.23918971562,4,0.5,0.125,6977.059797428905
2025-10-18,24년 더 뉴 투싼 4륜(휘),SUV,2024.0,투싼,5,1.7960301163586585,0-1년,12.5,13925.0,5,0.5208333333333334,0.10416666666666667,2785.0
2025-10-18,24년 더 올뉴머스탱컨버터블2.3 (휘),IMPORTED,2024.0,머스탱,8,1.7960301163586585,0-1년,37.16666666666667,122861.1425251633,8,1.5486111111111114,0.19357638888888892,15357.642815645413
2025-10-18,24년 더뉴그랜저 하이브리드(휘),LUXURY,2024.0,더뉴그랜저 하이브리드,5,1.7960301163586585,0-1년,54.0,195019.40602395806,5,2.25,0.45,39003.881204791614
2025-10-18,24년 디올뉴 싼타페 4륜(7인/휘),SUV,2024.0,싼타페,11,1.7960301163586585,0-1년,122.0,282197.144425234,11,5.083333333333333,0.4621212121212121,25654.285856839455
2025-10-18,24년 레이(휘),URBAN,2024.0,레이,5,1.7960301163586585,0-1년,33.5,27146.741108354014,5,1.3958333333333333,0.2791666666666667,5429.348221670803
2025-10-18,24년 벤츠 CLE 컨버터블(휘),IMPORTED,2024.0,벤츠,4,1.7960301163586585,0-1년,24.0,108157.5,4,1.0,0.25,27039.375
2025-10-18,24년 스타리아  11인승(경유),RV,2024.0,스타리아,8,1.7960301163586585,0-1년,49.0,152624.31415331198,8,2.0416666666666665,0.2552083333333333,19078.039269163997
2025-10-18,24년 스타리아 11인승 4륜(경유),RV,2024.0,스타리아,2,1.7960301163586585,0-1년,18.5,70739.375,2,0.7708333333333334,0.3854166666666667,35369.6875
2025-10-18,24년 스타리아라운지 4륜 7인승(경유),RV,2024.0,스타리아,5,1.7960301163586585,0-1년,23.166666666666668,37971.38467717642,5,0.9652777777777778,0.19305555555555556,7594.276935435284
2025-10-18,24년 싼타페 하이브리드 4륜 (7인/휘),SUV,2024.0,싼타페,9,1.7960301163586585,0-1년,144.0,248926.0861949793,9,6.0,0.6666666666666666,27658.454021664365
2025-10-18,24년 쏘나타 디엣지 하이브리드(휘),MIDSIZE,2024.0,쏘나타,5,1.7960301163586585,0-1년,94.0,151318.97830819074,5,3.9166666666666665,0.7833333333333333,30263.79566163815
2025-10-18,24년 쏘나타 디엣지(휘),MIDSIZE,2024.0,쏘나타,15,1.7960301163586585,0-1년,257.0,332543.9817329379,15,10.708333333333334,0.7138888888888889,22169.598782195862
2025-10-18,24년 쏠라티(15인/경유),RV,2024.0,쏠라티,1,1.7960301163586585,0-1년,0.0,0.0,1,0.0,0.0,0.0
2025-10-18,24년 카니발 하이리무진 9인승(경유),RV,2024.0,카니발,5,1.7960301163586585,0-1년,24.0,128266.66666666666,5,1.0,0.2,25653.333333333332
2025-10-18,24년 코나(휘),SUV,2024.0,코나,5,1.7960301163586585,0-1년,17.0,28611.16331943918,5,0.7083333333333334,0.14166666666666666,5722.232663887836
2025-10-18,25년 BMW X7 xdrive40i 하이브리드(휘),SUPERCAR,2025.0,BMW X7 xdrive40i 하이브리드,1,0.7939767282683093,0-1년,0.0,0.0,1,0.0,0.0,0.0
2025-10-18,25년 BMW 미니 컨버터블(휘),IMPORTED,2025.0,미니,5,0.7939767282683093,0-1년,74.5,213117.98076923075,5,3.1041666666666665,0.6208333333333333,42623.59615384615
2025-10-18,25년 BMW 미니 컨트리맨 4륜(휘),IMPORTED,2025.0,미니,6,0.7939767282683093,0-1년,79.0,211673.158045977,6,3.2916666666666665,0.548611111111111,35278.8596743295
2025-10-18,25년 EV3(전기),EV,2025.0,EV3,11,0.7939767282683093,0-1년,93.0,177402.91820191598,11,3.875,0.3522727272727273,16127.538018355997
2025-10-18,25년 G80 4륜(휘),LUXURY,2025.0,G80,5,0.7939767282683093,0-1년,115.5,425181.3258822346,5,4.8125,0.9625,85036.26517644692
2025-10-18,25년 GV70 4륜(5인/휘),SUV,2025.0,GV70,5,0.7939767282683093,0-1년,50.5,124203.50289495451,5,2.1041666666666665,0.4208333333333333,24840.7005789909
2025-10-18,25년 GV80 4륜(7인/휘),SUV,2025.0,GV80,5,0.7939767282683093,0-1년,24.0,128274.28571428571,5,1.0,0.2,25654.85714285714
2025-10-18,25년 GV80 쿠페 4륜(5인/휘),SUV,2025.0,GV80,2,0.7939767282683093,0-1년,20.0,80240.0,2,0.8333333333333334,0.4166666666666667,40120.0
2025-10-18,25년 더뉴스포티지 하이브리드 4륜(휘),SUV,2025.0,스포티지,13,0.7939767282683093,0-1년,140.5,401935.28019816906,13,5.854166666666667,0.45032051282051283,30918.098476782234
2025-10-18,25년 레이(휘),URBAN,2025.0,레이,20,0.7939767282683093,0-1년,408.0,438241.6982705479,20,17.0,0.85,21912.084913527397
2025-10-18,25년 쏠라티(15인/경유),RV,2025.0,쏠라티,4,0.7939767282683093,0-1년,0.0,0.0,4,0.0,0.0,0.0
2025-10-18,25년 아반떼 하이브리드(휘),COMPACT,2025.0,아반떼,15,0.7939767282683093,0-1년,247.5,437705.5467806253,15,10.3125,0.6875,29180.36978537502
2025-10-18,25년 카니발 리무진 하이브리드 7인(휘),RV,2025.0,카니발,5,0.7939767282683093,0-1년,81.0,264904.59194821626,5,3.375,0.675,52980.91838964325
2025-10-18,25년 카니발 하이브리드 9인승(휘),RV,2025.0,카니발,8,0.7939767282683093,0-1년,77.0,200268.81970835174,8,3.2083333333333335,0.4010416666666667,25033.602463543968
2025-10-18,25년 카니발리무진 7인승(경유),RV,2025.0,카니발,4,0.7939767282683093,0-1년,48.0,144901.14678899082,4,2.0,0.5,36225.286697247706
2025-10-18,25년 카니발리무진 7인승(휘),RV,2025.0,카니발,5,0.7939767282683093,0-1년,23.5,98549.88833746899,5,0.9791666666666666,0.19583333333333333,19709.977667493797
2025-10-18,25년 투싼 4륜(휘),SUV,2025.0,투싼,6,0.7939767282683093,0-1년,86.0,203275.39793460423,6,3.5833333333333335,0.5972222222222222,33879.2329891007
2025-10-18,25년 투싼 하이브리드 4륜(휘),SUV,2025.0,투싼,10,0.7939767282683093,0-1년,117.5,211393.41605523435,10,4.895833333333333,0.4895833333333333,21139.341605523434
2025-10-18,25년 팰리세이드 4륜(휘),SUV,2025.0,팰리세이드,5,0.7939767282683093,0-1년,95.0,264392.4106166028,5,3.9583333333333335,0.7916666666666667,52878.48212332056
2025-10-18,25년 팰리세이드 하이브리드 4륜 (휘),SUV,2025.0,팰리세이드,5,0.7939767282683093,0-1년,75.16666666666667,201450.83605239514,5,3.1319444444444446,0.6263888888888889,40290.16721047903
2025-10-18,25년 포르쉐 카이엔 하이브리드 쿠페 4륜,SUPERCAR,2025.0,포르쉐,1,0.7939767282683093,0-1년,0.0,0.0,1,0.0,0.0,0.0
2025-10-19,16/18년 올뉴카니발9인(경유),RV,2018.0,카니발,1,7.797399041752224,6-7년,0.0,0.0,1,0.0,0.0,0.0
2025-10-19,18/19년 쏠라티(15인/경유),RV,2019.0,쏠라티,3,6.798083504449007,6-7년,0.0,0.0,3,0.0,0.0,0.0
2025-10-19,18년 올뉴카니발리무진7인(경유),RV,2018.0,카니발,7,7.797399041752224,6-7년,0.0,0.0,7,0.0,0.0,0.0
2025-10-19,19/20년 머스탱 컨버터블(휘),IMPORTED,2020.0,머스탱,3,5.798767967145791,4-5년,48.0,190633.29619921363,3,2.0,0.6666666666666666,63544.432066404544
2025-10-19,19년 더뉴그랜드스타렉스12인(경유),RV,2019.0,더뉴그랜드스타렉스12인,2,6.798083504449007,6-7년,35.0,88551.81081081081,2,1.4583333333333333,0.7291666666666666,44275.90540540541
2025-10-19,19년 더뉴카니발리무진7인(경유),RV,2019.0,카니발,5,6.798083504449007,6-7년,0.5,1160.8695652173913,5,0.020833333333333332,0.004166666666666667,232.17391304347825
2025-10-19,19년 더뉴카니발하이리무진7인(경유),RV,2019.0,카니발,4,6.798083504449007,6-7년,0.0,0.0,4,0.0,0.0,0.0
2025-10-19,19년 올뉴K3(휘),COMPACT,2019.0,K3,10,6.798083504449007,6-7년,34.0,24952.45190339746,10,1.4166666666666667,0.14166666666666666,2495.245190339746
2025-10-19,20/21년 BMW Z4 로드스터(휘),IMPORTED,2021.0,BMW Z4 로드스터,2,4.7967145790554415,4-5년,8.0,38000.0,2,0.3333333333333333,0.16666666666666666,19000.0
2025-10-19,20년 K5(LPG),MIDSIZE,2020.0,K5,8,5.798767967145791,4-5년,20.0,15753.768844221106,8,0.8333333333333334,0.10416666666666667,1969.2211055276382
2025-10-19,20년 K5(LPG) 청주지점,MIDSIZE,2020.0,K5,5,5.798767967145791,4-5년,0.0,0.0,5,0.0,0.0,0.0
2025-10-19,20년 K5(휘),MIDSIZE,2020.0,K5,10,5.798767967145791,4-5년,24.0,20471.898734177215,10,1.0,0.1,2047.1898734177216
2025-10-19,20년 QM6(LPG),SUV,2020.0,QM6,4,5.798767967145791,4-5년,0.0,0.0,4,0.0,0.0,0.0
2025-10-19,20년 SM6(휘),MIDSIZE,2020.0,SM6,2,5.798767967145791,4-5년,24.0,28500.0,2,1.0,0.5,14250.0
2025-10-19,20년 더 뉴 그랜저(LPG),LUXURY,2020.0,더 뉴 그랜저,3,5.798767967145791,4-5년,24.0,28932.413793103446,3,1.0,0.3333333333333333,9644.137931034482
2025-10-19,20년 더 뉴 그랜저(휘),LUXURY,2020.0,더 뉴 그랜저,4,5.798767967145791,4-5년,80.5,125442.0572642402,4,3.3541666666666665,0.8385416666666666,31360.51431606005
2025-10-19,20년 베리뉴티볼리(경유),SUV,2020.0,베리뉴티볼리,4,5.798767967145791,4-5년,31.0,40911.68918918919,4,1.2916666666666667,0.3229166666666667,10227.922297297297
2025-10-19,20년 벤츠 C클래스 카브리올레(휘),IMPORTED,2020.0,벤츠,4,5.798767967145791,4-5년,24.0,123704.61538461539,4,1.0,0.25,30926.153846153848
2025-10-19,20년 셀토스(휘),SUV,2020.0,셀토스,4,5.798767967145791,4-5년,0.0,0.0,4,0.0,0.0,0.0
2025-10-19,20년 쏘나타DN8(LPG),MIDSIZE,2020.0,쏘나타,14,5.798767967145791,4-5년,203.5,204538.03040560085,14,8.479166666666666,0.6056547619047619,14609.859314685775
2025-10-19,20년 쏘나타DN8(휘),MIDSIZE,2020.0,쏘나타,7,5.798767967145791,4-5년,0.0,0.0,7,0.0,0.0,0.0
2025-10-19,20년 올뉴k3(휘),COMPACT,2020.0,K3,10,5.798767967145791,4-5년,0.0,0.0,10,0.0,0.0,0.0
2025-10-19,20년 올뉴아반떼CN7(휘),COMPACT,2020.0,아반떼,5,5.798767967145791,4-5년,1.0,659.4117647058823,5,0.041666666666666664,0.008333333333333333,131.88235294117646
2025-10-19,20년 코나(전기),EV,2020.0,코나,35,5.798767967145791,4-5년,91.0,111010.57271557272,35,3.7916666666666665,0.10833333333333332,3171.7306490163633
2025-10-19,20년 테슬라 모델3(전기),IMPORTED,2020.0,테슬라 모델3,5,5.798767967145791,4-5년,24.0,49618.98305084746,5,1.0,0.2,9923.796610169493
2025-10-19,21/22년 BMW 420i 컨버터블(휘),IMPORTED,2022.0,BMW 420i,4,3.7973990417522243,2-3년,21.0,65280.833333333336,4,0.875,0.21875,16320.208333333334
2025-10-19,21/22년 트레일블레이저(휘),SUV,2022.0,레이,8,3.7973990417522243,2-3년,42.5,46913.27050264551,8,1.7708333333333333,0.22135416666666666,5864.1588128306885
2025-10-19,21년 4세대 더올뉴투싼(휘),SUV,2021.0,투싼,7,4.7967145790554415,4-5년,24.5,17339.32140700483,7,1.0208333333333333,0.14583333333333331,2477.0459152864046
2025-10-19,21년 4세대 쏘렌토(7인/휘),SUV,2021.0,쏘렌토,3,4.7967145790554415,4-5년,0.0,0.0,3,0.0,0.0,0.0
2025-10-19,21년 4세대 카니발 리무진 7인승(경유),RV,2021.0,카니발,5,4.7967145790554415,4-5년,0.0,0.0,5,0.0,0.0,0.0
2025-10-19,21년 G80(휘),LUXURY,2021.0,G80,3,4.7967145790554415,4-5년,14.0,25816.929460580912,3,0.5833333333333334,0.19444444444444445,8605.643153526971
2025-10-19,21년 GV70(5인/휘),SUV,2021.0,GV70,4,4.7967145790554415,4-5년,24.0,52465.054945054944,4,1.0,0.25,13116.263736263736
2025-10-19,21년 GV80(5인/휘),SUV,2021.0,GV80,3,4.7967145790554415,4-5년,0.0,0.0,3,0.0,0.0,0.0
2025-10-19,21년 K3(휘),COMPACT,2021.0,K3,10,4.7967145790554415,4-5년,24.0,20640.0,10,1.0,0.1,2064.0
2025-10-19,21년 K5(휘),MIDSIZE,2021.0,K5,10,4.7967145790554415,4-5년,24.0,18199.285714285714,10,1.0,0.1,1819.9285714285713
2025-10-19,21년 QM6(휘),SUV,2021.0,QM6,3,4.7967145790554415,4-5년,0.0,0.0,3,0.0,0.0,0.0
2025-10-19,21년 머스탱 컨버터블(휘),IMPORTED,2021.0,머스탱,3,4.7967145790554415,4-5년,0.0,0.0,3,0.0,0.0,0.0
2025-10-19,21년 벤츠 C클래스 카브리올레(휘),IMPORTED,2021.0,벤츠,2,4.7967145790554415,4-5년,19.5,70802.72727272728,2,0.8125,0.40625,35401.36363636364
2025-10-19,21년 벤츠G63 AMG 지바겐(휘),SUPERCAR,2021.0,벤츠,1,4.7967145790554415,4-5년,0.0,0.0,1,0.0,0.0,0.0
2025-10-19,21년 쏘나타DN8(휘),MIDSIZE,2021.0,쏘나타,10,4.7967145790554415,4-5년,45.0,28778.03879310345,10,1.875,0.1875,2877.803879310345
2025-10-19,21년 아우디A5 카브리올레(휘),IMPORTED,2021.0,아우디A5 카브리올레,1,4.7967145790554415,4-5년,0.0,0.0,1,0.0,0.0,0.0
2025-10-19,21년 아이오닉5(전기),EV,2021.0,아이오닉,10,4.7967145790554415,4-5년,83.5,100130.77144620365,10,3.4791666666666665,0.34791666666666665,10013.077144620365
2025-10-19,21년 올뉴아반떼CN7(휘),COMPACT,2021.0,아반떼,15,4.7967145790554415,4-5년,89.5,81287.83895149581,15,3.7291666666666665,0.2486111111111111,5419.189263433054
2025-10-19,22년 BMW 미니 컨버터블(휘),IMPORTED,2022.0,미니,4,3.7973990417522243,2-3년,45.0,106598.84840541721,4,1.875,0.46875,26649.712101354304
2025-10-19,22년 BMW 미니 컨버터블S(휘),IMPORTED,2022.0,미니,2,3.7973990417522243,2-3년,0.0,0.0,2,0.0,0.0,0.0
2025-10-19,22년 EV6(전기),EV,2022.0,EV6,21,3.7973990417522243,2-3년,223.75,296386.9443084056,21,9.322916666666666,0.4439484126984127,14113.664014685983
2025-10-19,22년 K5(LPG),MIDSIZE,2022.0,K5,8,3.7973990417522243,2-3년,0.0,0.0,8,0.0,0.0,0.0
2025-10-19,22년 K5(휘),MIDSIZE,2022.0,K5,9,3.7973990417522243,2-3년,48.0,39394.01826484018,9,2.0,0.2222222222222222,4377.113140537798
2025-10-19,22년 XM3(휘),SUV,2022.0,XM3,2,3.7973990417522243,2-3년,0.0,0.0,2,0.0,0.0,0.0
2025-10-19,22년 k3(휘),COMPACT,2022.0,K3,21,3.7973990417522243,2-3년,106.5,91244.71467684447,21,4.4375,0.2113095238095238,4344.98641318307
2025-10-19,22년 니로 하이브리드(휘),SUV,2022.0,니로 하이브리드,8,3.7973990417522243,2-3년,46.75,50955.300697687824,8,1.9479166666666667,0.24348958333333334,6369.412587210978
2025-10-19,22년 모닝(휘),URBAN,2022.0,모닝,15,3.7973990417522243,2-3년,177.33333333333334,137377.4141489853,15,7.388888888888889,0.49259259259259264,9158.49427659902
2025-10-19,22년 베뉴(휘),SUV,2022.0,베뉴,2,3.7973990417522243,2-3년,0.0,0.0,2,0.0,0.0,0.0
2025-10-19,22년 볼보 XC40(휘),IMPORTED,2022.0,볼보 XC40,2,3.7973990417522243,2-3년,0.0,0.0,2,0.0,0.0,0.0
2025-10-19,22년 스타리아 11인승(경유),RV,2022.0,스타리아,5,3.7973990417522243,2-3년,0.0,0.0,5,0.0,0.0,0.0
2025-10-19,22년 스타리아 9인승(경유),RV,2022.0,스타리아,11,3.7973990417522243,2-3년,0.0,0.0,11,0.0,0.0,0.0
2025-10-19,22년 스포티지 하이브리드(휘),SUV,2022.0,스포티지,3,3.7973990417522243,2-3년,10.5,15254.076923076922,3,0.4375,0.14583333333333334,5084.692307692308
2025-10-19,22년 스포티지(경유),SUV,2022.0,스포티지,10,3.7973990417522243,2-3년,0.0,0.0,10,0.0,0.0,0.0
2025-10-19,22년 스포티지(휘),SUV,2022.0,스포티지,5,3.7973990417522243,2-3년,0.0,0.0,5,0.0,0.0,0.0
2025-10-19,22년 쏘렌토 하이브리드(7인/휘),SUV,2022.0,쏘렌토,3,3.7973990417522243,2-3년,24.0,42039.45205479452,3,1.0,0.3333333333333333,14013.150684931506
2025-10-19,22년 캐스퍼(휘),URBAN,2022.0,캐스퍼,10,3.7973990417522243,2-3년,92.25,83089.59409535967,10,3.84375,0.384375,8308.959409535968
2025-10-19,22년 포르쉐 718박스터 컨버터블(휘),SUPERCAR,2022.0,포르쉐,1,3.7973990417522243,2-3년,0.0,0.0,1,0.0,0.0,0.0
2025-10-19,23년 4세대 쏘렌토(5인/경유),SUV,2023.0,쏘렌토,3,2.7980835044490076,2-3년,24.0,34439.33701657459,3,1.0,0.3333333333333333,11479.779005524862
2025-10-19,23년 4세대 쏘렌토(5인/휘),SUV,2023.0,쏘렌토,3,2.7980835044490076,2-3년,12.0,20302.058823529413,3,0.5,0.16666666666666666,6767.352941176471
2025-10-19,23년 4세대 쏘렌토(7인/휘),SUV,2023.0,쏘렌토,1,2.7980835044490076,2-3년,0.0,0.0,1,0.0,0.0,0.0
2025-10-19,23년 4세대 카니발 9인승(경유),RV,2023.0,카니발,21,2.7980835044490076,2-3년,66.0,74348.96427646627,21,2.75,0.13095238095238096,3540.426870307918
2025-10-19,23년 4세대 카니발 9인승(휘),RV,2023.0,카니발,7,2.7980835044490076,2-3년,10.5,17775.0,7,0.4375,0.0625,2539.285714285714
2025-10-19,23년 4세대 카니발 리무진 7인승(경유),RV,2023.0,카니발,5,2.7980835044490076,2-3년,24.5,120951.16279069768,5,1.0208333333333333,0.20416666666666666,24190.232558139534
2025-10-19,23년 GV70(5인/휘),SUV,2023.0,GV70,5,2.7980835044490076,2-3년,71.5,144877.88784067088,5,2.9791666666666665,0.5958333333333333,28975.577568134177
2025-10-19,23년 GV80 4륜(7인/휘),SUV,2023.0,GV80,4,2.7980835044490076,2-3년,29.5,79170.81967213115,4,1.2291666666666667,0.3072916666666667,19792.70491803279
2025-10-19,23년 K8(LPG),LUXURY,2023.0,K8,3,2.7980835044490076,2-3년,0.0,0.0,3,0.0,0.0,0.0
2025-10-19,23년 디올뉴 그랜저(휘),LUXURY,2023.0,디올뉴 그랜저,5,2.7980835044490076,2-3년,43.0,93356.0321969697,5,1.7916666666666667,0.35833333333333334,18671.20643939394
2025-10-19,23년 머스탱컨버터블(휘),IMPORTED,2023.0,머스탱,4,2.7980835044490076,2-3년,18.5,57163.131313131315,4,0.7708333333333334,0.19270833333333334,14290.782828282829
2025-10-19,23년 스타리아  9인승 4륜(경유),RV,2023.0,스타리아,10,2.7980835044490076,2-3년,24.0,31020.84507042254,10,1.0,0.1,3102.084507042254
2025-10-19,23년 쏠라티(15인/경유),RV,2023.0,쏠라티,4,2.7980835044490076,2-3년,0.0,0.0,4,0.0,0.0,0.0
2025-10-19,23년 지프 랭글러 파워탑(휘),IMPORTED,2023.0,랭글러,4,2.7980835044490076,2-3년,18.0,57827.05882352941,4,0.75,0.1875,14456.764705882353
2025-10-19,23년 카니발 하이리무진 9인승(경유),RV,2023.0,카니발,3,2.7980835044490076,2-3년,0.0,0.0,3,0.0,0.0,0.0
2025-10-19,23년 투싼 하이브리드(휘),SUV,2023.0,투싼,7,2.7980835044490076,2-3년,91.5,127788.9381897668,7,3.8125,0.5446428571428571,18255.562598538116
2025-10-19,23년 팰리세이드 4륜(8인/경유),SUV,2023.0,팰리세이드,13,2.7980835044490076,2-3년,0.0,0.0,13,0.0,0.0,0.0
2025-10-19,24년 BMW 420i 컨버터블(휘),IMPORTED,2024.0,BMW 420i,5,1.7987679671457906,0-1년,48.0,187473.0,5,2.0,0.4,37494.6
2025-10-19,24년 BMW 미니 컨버터블(휘),IMPORTED,2024.0,미니,4,1.7987679671457906,0-1년,0.0,0.0,4,0.0,0.0,0.0
2025-10-19,24년 G80 4륜(휘),LUXURY,2024.0,G80,3,1.7987679671457906,0-1년,0.0,0.0,3,0.0,0.0,0.0
2025-10-19,24년 더 뉴 K3(휘),COMPACT,2024.0,K3,10,1.7987679671457906,0-1년,83.5,84415.30536659108,10,3.4791666666666665,0.34791666666666665,8441.53053665911
2025-10-19,24년 더 뉴 K5 하이브리드(휘),MIDSIZE,2024.0,K5,10,1.7987679671457906,0-1년,64.5,88934.06447796509,10,2.6875,0.26875,8893.40644779651
2025-10-19,24년 더 뉴 K5(휘),MIDSIZE,2024.0,K5,8,1.7987679671457906,0-1년,103.5,122043.6900265717,8,4.3125,0.5390625,15255.461253321462
2025-10-19,24년 더 뉴 셀토스(휘),SUV,2024.0,더 뉴 셀토스,11,1.7987679671457906,0-1년,126.83333333333333,130963.23922998284,11,5.284722222222222,0.48042929292929293,11905.749020907531
2025-10-19,24년 더 뉴 쏘렌토 4륜(7인/휘),SUV,2024.0,쏘렌토,13,1.7987679671457906,0-1년,94.5,122129.91239155685,13,3.9375,0.30288461538461536,9394.608645504373
2025-10-19,24년 더 뉴 쏘렌토 하이브리드 4륜(5인/휘),SUV,2024.0,쏘렌토,4,1.7987679671457906,0-1년,25.0,79573.42245989305,4,1.0416666666666667,0.2604166666666667,19893.35561497326
2025-10-19,24년 더 뉴 쏘렌토 하이브리드(7인/휘),SUV,2024.0,쏘렌토,5,1.7987679671457906,0-1년,28.0,53056.06916088346,5,1.1666666666666667,0.23333333333333334,10611.213832176692
