month,model_family,vehicle_class,model_year_latest,fleet_vehicle_days,booked_vehicle_days,revenue_krw,reservation_count,unique_joined_users,avg_reservation_price_krw,utilization_rate,revenue_per_fleet_day,family_month_revenue_krw,family_revenue_share
2025-06,GV70,SUV,2021.0,120,12.020833333333334,915627.1527777778,4.0,4.0,197861.25,0.1001736111111111,7630.226273148148,6625619.359520273,0.1381949525159672
2025-06,GV70,SUV,2023.0,150,13.02777777777778,754715.0,6.0,6.0,125785.83333333331,0.0868518518518518,5031.433333333333,6625619.359520273,0.1139085961700409
2025-06,GV70,SUV,2025.0,150,54.611111111111114,4955277.206742495,21.0,17.0,237041.66666666663,0.3640740740740741,33035.181378283305,6625619.359520273,0.7478964513139917
2025-06,GV80,SUV,2021.0,90,7.291666666666667,615340.0,3.0,2.0,205113.33333333337,0.0810185185185185,6837.111111111111,7557754.199464846,0.0814183663241616
2025-06,GV80,SUV,2023.0,120,19.520833333333332,1583842.465753425,8.0,5.0,171400.0,0.1626736111111111,13198.687214611871,7557754.199464846,0.2095652258531475
2025-06,GV80,SUV,2025.0,210,49.510416666666664,5358571.7337114215,25.0,21.0,215233.4,0.2357638888888888,25517.008255768673,7557754.199464846,0.7090164078226908
2025-06,K3,COMPACT,2019.0,300,0.0,0.0,0.0,0.0,,0.0,0.0,4624356.829010128,0.0
2025-06,K3,COMPACT,2020.0,300,11.541666666666668,190760.0,5.0,3.0,38152.0,0.0384722222222222,635.8666666666667,4624356.829010128,0.0412511419541197
2025-06,K3,COMPACT,2021.0,300,24.502083333333335,842302.3127340825,14.0,11.0,60720.71428571428,0.0816736111111111,2807.6743757802747,4624356.829010128,0.1821447487464721
2025-06,K3,COMPACT,2022.0,750,90.87152777777776,2003383.3183425688,26.0,20.0,73681.92307692308,0.121162037037037,2671.1777577900916,4624356.829010128,0.4332242066128372
2025-06,K3,COMPACT,2024.0,300,59.02777777777778,1587911.197933477,31.0,26.0,47283.06451612903,0.1967592592592592,5293.037326444923,4624356.829010128,0.3433799026865708
2025-06,K5,MIDSIZE,2020.0,713,15.3125,503590.0,6.0,4.0,83931.66666666667,0.0214761570827489,706.2973352033661,11579930.359600652,0.0434881717213856
2025-06,K5,MIDSIZE,2021.0,300,38.048611111111114,838267.7205882353,13.0,10.0,65240.38461538462,0.1268287037037037,2794.225735294118,11579930.359600652,0.0723897030946517
2025-06,K5,MIDSIZE,2022.0,510,81.57777777777778,2433298.629018312,29.0,22.0,81210.1724137931,0.1599564270152505,4771.173782388847,11579930.359600652,0.2101306789812358
2025-06,K5,MIDSIZE,2024.0,540,218.46666666666667,7804774.009994105,88.0,68.0,89463.86363636363,0.4045679012345679,14453.285203692789,11579930.359600652,0.6739914462027268
2025-06,K8,LUXURY,2023.0,90,18.54861111111111,871004.1780821917,9.0,6.0,85731.66666666667,0.2060956790123456,9677.82420091324,871004.1780821917,1.0
2025-06,QM6,SUV,2020.0,120,0.0,0.0,0.0,0.0,,0.0,0.0,713676.3901729155,0.0
2025-06,QM6,SUV,2021.0,90,16.40625,713676.3901729155,7.0,5.0,92908.57142857143,0.1822916666666666,7929.737668587951,713676.3901729155,1.0
2025-06,SM6,MIDSIZE,2020.0,60,7.8125,195630.0,3.0,3.0,65210.0,0.1302083333333333,3260.5,195630.0,1.0
2025-06,XM3,SUV,2022.0,60,5.854166666666667,133475.0,2.0,2.0,66737.5,0.0975694444444444,2224.5833333333335,133475.0,1.0
2025-06,니로 하이브리드,SUV,2022.0,240,32.81944444444444,1371112.5162565026,8.0,7.0,156462.5,0.1367476851851851,5712.968817735427,1371112.5162565026,1.0
2025-06,더 뉴 그랜저,LUXURY,2020.0,210,18.84722222222222,800091.947368421,9.0,7.0,93367.22222222222,0.0897486772486772,3809.961654135338,800091.947368421,1.0
2025-06,더 뉴 셀토스,SUV,2024.0,330,119.5875,4229332.1263925005,49.0,43.0,85252.44897959183,0.3623863636363637,12816.157958765152,4229332.1263925005,1.0
2025-06,더뉴그랜드스타렉스12인,RV,2019.0,60,2.2083333333333335,146585.0,1.0,1.0,146585.0,0.0368055555555555,2443.0833333333335,146585.0,1.0
2025-06,더뉴그랜저 하이브리드,LUXURY,2024.0,150,48.82083333333333,3130204.074074074,18.0,14.0,166858.88888888888,0.3254722222222222,20868.027160493828,3130204.074074074,1.0
2025-06,디올뉴 그랜저,LUXURY,2023.0,150,20.02777777777778,998955.0,9.0,8.0,110995.0,0.1335185185185185,6659.7,998955.0,1.0
2025-06,랭글러,IMPORTED,2023.0,120,25.82986111111111,2285015.0,14.0,10.0,163215.35714285713,0.2152488425925925,19041.791666666668,2285015.0,1.0
2025-06,레이,SUV,2022.0,240,59.27430555555556,1534511.931818182,17.0,11.0,90166.4705882353,0.2469762731481481,6393.799715909091,7746205.661837838,0.1980985270476422
2025-06,레이,URBAN,2024.0,150,18.924305555555556,486660.0,9.0,7.0,54073.333333333336,0.126162037037037,3244.4,7746205.661837838,0.0628255976209824
2025-06,레이,URBAN,2025.0,600,227.03611111111113,5725033.730019656,101.0,79.0,54285.19801980198,0.3783935185185185,9541.722883366094,7746205.661837838,0.7390758753313754
2025-06,머스탱,IMPORTED,2020.0,90,8.458333333333334,711645.0,5.0,5.0,142329.0,0.0939814814814814,7907.166666666667,14266935.498265907,0.0498807189593376
2025-06,머스탱,IMPORTED,2021.0,90,17.389583333333334,1640567.138284251,5.0,5.0,208447.0,0.1932175925925926,18228.5237587139,14266935.498265907,0.1149908569001139
2025-06,머스탱,IMPORTED,2023.0,120,21.333333333333332,2099709.7297297297,10.0,10.0,191998.0,0.1777777777777777,17497.58108108108,14266935.498265907,0.1471731424022307
2025-06,머스탱,IMPORTED,2024.0,240,94.90416666666668,9815013.630251924,42.0,35.0,222925.47619047615,0.3954340277777778,40895.890126049686,14266935.498265907,0.6879552817383175
2025-06,모닝,URBAN,2022.0,480,31.114583333333332,629592.1067213755,20.0,18.0,34602.25,0.0648220486111111,1311.650222336199,629592.1067213755,1.0
2025-06,미니,IMPORTED,2022.0,180,28.07986111111111,1534458.0797391208,10.0,8.0,141369.5,0.1559992283950617,8524.767109661781,9712740.098345824,0.1579840564250714
2025-06,미니,IMPORTED,2024.0,120,25.649305555555554,1960049.331106698,12.0,9.0,155175.41666666666,0.2137442129629629,16333.744425889152,9712740.098345824,0.2018018922837762
2025-06,미니,IMPORTED,2025.0,330,77.28125,6218232.687500005,37.0,33.0,165462.2972972973,0.234185606060606,18843.12935606062,9712740.098345824,0.6402140512911523
2025-06,베뉴,SUV,2022.0,60,9.416666666666666,306695.0,4.0,3.0,76673.75,0.1569444444444444,5111.583333333333,306695.0,1.0
2025-06,베리뉴티볼리,SUV,2020.0,120,2.0,50968.0,2.0,2.0,41135.0,0.0166666666666666,424.73333333333335,50968.0,1.0
2025-06,벤츠,IMPORTED,2020.0,120,17.71388888888889,1454984.2441860463,9.0,8.0,164608.88888888888,0.1476157407407407,12124.868701550387,10194460.920970146,0.1427230194382445
2025-06,벤츠,IMPORTED,2021.0,60,16.76388888888889,1383029.4444444445,8.0,6.0,192563.125,0.2793981481481482,23050.49074074074,10194460.920970146,0.1356647943590164
2025-06,벤츠,IMPORTED,2024.0,120,25.29305555555555,3508947.2323396546,14.0,10.0,223415.0,0.2107754629629629,29241.22693616379,10194460.920970146,0.3442013520422352
2025-06,벤츠,SUPERCAR,2021.0,30,6.895833333333333,3847500.0,4.0,4.0,961875.0,0.2298611111111111,128250.0,10194460.920970146,0.3774108341605037
2025-06,볼보 XC40,IMPORTED,2022.0,60,15.291666666666666,1168785.0,5.0,5.0,233757.0,0.2548611111111111,19479.75,1168785.0,1.0
2025-06,셀토스,SUV,2020.0,120,8.0625,217403.82352941175,4.0,2.0,61431.25,0.0671875,1811.6985294117649,217403.82352941175,1.0
2025-06,스타리아,RV,2022.0,480,32.10625,1809754.950676829,10.0,9.0,195833.0,0.0668880208333333,3770.322813910061,11179039.178651724,0.1618882375985285
2025-06,스타리아,RV,2023.0,300,29.229861111111113,2358803.081232241,12.0,9.0,183827.5,0.0974328703703703,7862.676937440803,11179039.178651724,0.211002309191006
2025-06,스타리아,RV,2024.0,450,112.76944444444445,7010481.146742653,40.0,27.0,180783.375,0.2505987654320987,15578.846992761451,11179039.178651724,0.6271094532104654
2025-06,스포티지,SUV,2022.0,540,85.21527777777777,3361089.770748077,27.0,22.0,103486.66666666669,0.1578060699588477,6224.240316200143,12020673.386371668,0.2796091086343534
2025-06,스포티지,SUV,2025.0,390,167.05902777777777,8659583.61562359,70.0,57.0,125491.28571428572,0.4283564814814815,22204.060552880997,12020673.386371668,0.7203908913656465
2025-06,싼타페,SUV,2024.0,600,150.81458333333333,6921949.161293124,56.0,49.0,124500.98214285714,0.2513576388888889,11536.58193548854,6921949.161293124,1.0
2025-06,쏘나타,MIDSIZE,2020.0,630,74.87986111111111,1829388.7818565215,37.0,26.0,50554.45945945946,0.118856922398589,2903.791717232574,10037787.193106912,0.182250205813567
2025-06,쏘나타,MIDSIZE,2021.0,300,33.25347222222222,840094.2994350282,11.0,8.0,70096.36363636363,0.1108449074074074,2800.314331450094,10037787.193106912,0.0836931769197032
2025-06,쏘나타,MIDSIZE,2024.0,600,216.08333333333337,7368304.111815361,86.0,64.0,83216.62790697675,0.3601388888888889,12280.506853025605,10037787.193106912,0.7340566172667297
2025-06,쏘렌토,SUV,2021.0,90,7.065972222222222,244413.97747065185,2.0,2.0,91817.5,0.0785108024691358,2715.7108607850205,10115161.41527504,0.0241631317026299
2025-06,쏘렌토,SUV,2022.0,90,13.506944444444445,773783.7648459327,5.0,5.0,156180.0,0.1500771604938271,8597.59738717703,10115161.41527504,0.0764974213537938
2025-06,쏘렌토,SUV,2023.0,210,23.72222222222222,1048180.0,11.0,8.0,95289.09090909093,0.1129629629629629,4991.333333333333,10115161.41527504,0.1036246439347106
2025-06,쏘렌토,SUV,2024.0,660,163.41458333333333,8048783.672958456,68.0,53.0,113803.08823529413,0.2475978535353535,12195.126777209782,10115161.41527504,0.7957148030088654
2025-06,쏠라티,RV,2019.0,90,0.0,0.0,0.0,0.0,,0.0,0.0,4742212.712328767,0.0
2025-06,쏠라티,RV,2023.0,120,11.958333333333334,2047155.0,4.0,4.0,511788.75,0.0996527777777777,17059.625,4742212.712328767,0.4316877213621866
2025-06,쏠라티,RV,2024.0,30,2.5,637560.0,1.0,1.0,637560.0,0.0833333333333333,21252.0,4742212.712328767,0.1344435685776971
2025-06,쏠라티,RV,2025.0,120,8.131944444444445,2057497.7123287672,3.0,3.0,655721.6666666666,0.0677662037037037,17145.814269406394,4742212.712328767,0.4338687100601162
2025-06,아반떼,COMPACT,2020.0,150,10.90972222222222,228286.58547794115,7.0,4.0,42480.0,0.0727314814814814,1521.910569852941,15629414.717540124,0.0146062146026329
2025-06,아반떼,COMPACT,2021.0,450,57.75347222222222,1380422.801406101,22.0,17.0,58575.22727272727,0.128341049382716,3067.6062253468913,15629414.717540124,0.0883221045927535
2025-06,아반떼,COMPACT,2024.0,480,162.35416666666666,5148984.023469272,66.0,48.0,76916.36363636363,0.3382378472222222,10727.050048894316,15629414.717540124,0.3294418963552628
2025-06,아반떼,COMPACT,2025.0,420,228.03055555555557,8871721.30718681,99.0,77.0,87577.9797979798,0.5429298941798942,21123.145969492405,15629414.717540124,0.5676297844493507
2025-06,아우디A5 카브리올레,IMPORTED,2021.0,30,3.0416666666666665,273690.0,1.0,1.0,273690.0,0.1013888888888888,9123.0,273690.0,1.0
2025-06,아이오닉,EV,2021.0,300,58.73125,1718666.3066230111,18.0,14.0,84666.11111111111,0.1957708333333333,5728.887688743371,1718666.3066230111,1.0
2025-06,카니발,RV,2018.0,330,7.666666666666666,494325.0,3.0,3.0,164775.0,0.0232323232323232,1497.9545454545455,39185057.19966136,0.0126151404470649
2025-06,카니발,RV,2019.0,270,5.3125,296110.0,2.0,2.0,148055.0,0.0196759259259259,1096.7037037037037,39185057.19966136,0.0075567071011589
2025-06,카니발,RV,2021.0,150,8.8125,377110.0,3.0,3.0,109833.33333333331,0.05875,2514.0666666666666,39185057.19966136,0.0096238216031814
2025-06,카니발,RV,2023.0,1080,146.59166666666667,8852290.17436239,49.0,40.0,168894.2857142857,0.135733024691358,8196.564976261472,39185057.19966136,0.2259098443893273
2025-06,카니발,RV,2024.0,810,170.15902777777777,12365153.213577682,62.0,40.0,194803.79032258064,0.2100728737997256,15265.621251330473,39185057.19966136,0.3155578707100762
2025-06,카니발,RV,2025.0,660,210.18680555555557,16800068.811721288,90.0,73.0,185067.94444444444,0.3184648569023569,25454.649714729225,39185057.19966136,0.4287366157491911
2025-06,캐스퍼,URBAN,2022.0,300,76.6986111111111,1891169.5186150144,29.0,26.0,62162.24137931035,0.255662037037037,6303.89839538338,1891169.5186150144,1.0
2025-06,코나,EV,2020.0,1050,91.29444444444444,2422850.4751922735,42.0,37.0,57554.166666666664,0.0869470899470899,2307.476643040261,4476892.073253612,0.5411902801202555
2025-06,코나,SUV,2024.0,150,57.238194444444446,2054041.5980613383,27.0,18.0,75706.85185185185,0.381587962962963,13693.610653742257,4476892.073253612,0.4588097198797445
2025-06,테슬라 모델3,IMPORTED,2020.0,150,17.260416666666668,1101701.856973267,6.0,5.0,105663.33333333331,0.1150694444444444,7344.679046488446,1101701.856973267,1.0
2025-06,투싼,SUV,2021.0,210,6.916666666666667,213776.4416058394,3.0,2.0,58740.0,0.0329365079365079,1017.983055265902,14975773.320281096,0.0142748182036336
2025-06,투싼,SUV,2023.0,210,40.93055555555556,1515435.0064364872,12.0,11.0,118113.33333333331,0.1949074074074074,7216.357173507082,14975773.320281096,0.1011924375473948
2025-06,투싼,SUV,2024.0,150,41.45902777777778,1615431.2559581862,17.0,10.0,89311.4705882353,0.2763935185185185,10769.541706387909,14975773.320281096,0.1078696386096116
2025-06,투싼,SUV,2025.0,480,236.22708333333333,11631130.616280582,101.0,79.0,115688.51485148516,0.4921397569444444,24231.522117251217,14975773.320281096,0.7766631056393597
2025-06,팰리세이드,SUV,2023.0,390,90.32638888888889,4100059.061851058,30.0,28.0,132583.33333333334,0.2316061253561253,10512.971953464252,7756715.677411716,0.5285818421565734
2025-06,팰리세이드,SUV,2025.0,150,51.50555555555555,3656656.6155606583,22.0,17.0,159080.9090909091,0.3433703703703703,24377.71077040439,7756715.677411716,0.4714181578434266
2025-06,포르쉐,SUPERCAR,2022.0,30,4.520833333333333,2368717.1199999996,2.0,2.0,936100.0,0.1506944444444444,78957.23733333332,2378386.9072340424,0.995934308583422
2025-06,포르쉐,SUPERCAR,2025.0,30,0.0208333333333333,9669.787234042553,1.0,1.0,454480.0,0.0006944444444444,322.32624113475174,2378386.9072340424,0.0040656914165778
2025-07,BMW 420i,IMPORTED,2022.0,124,15.67361111111111,2070770.0,8.0,6.0,258846.25,0.1264000896057347,16699.75806451613,9772069.582923684,0.2119070052078416
2025-07,BMW 420i,IMPORTED,2024.0,155,56.125,7701299.582923685,26.0,23.0,321808.8461538461,0.3620967741935484,49685.80376079797,9772069.582923684,0.7880929947921584
2025-07,BMW X7 xdrive40i 하이브리드,SUPERCAR,2025.0,31,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2025-07,BMW Z4 로드스터,IMPORTED,2021.0,62,16.260416666666668,1452925.0847457626,7.0,6.0,181958.57142857145,0.2622647849462365,23434.275560415528,1452925.0847457626,1.0
2025-07,EV3,EV,2025.0,279,53.09513888888889,3469334.5833333335,21.0,19.0,176989.04761904763,0.1903051573078454,12434.890979689368,3469334.5833333335,1.0
2025-07,EV6,EV,2022.0,651,146.2173611111111,7350587.684705919,47.0,43.0,170267.87234042553,0.2246042413381123,11291.225322128908,7350587.684705919,1.0
2025-07,G80,LUXURY,2021.0,93,21.209027777777777,1566578.6956521738,11.0,10.0,138979.0909090909,0.2280540621266427,16844.9322113137,9096081.990938172,0.1722256568501529
2025-07,G80,LUXURY,2024.0,93,14.903472222222222,1386762.2516556291,4.0,3.0,330265.0,0.1602523894862604,14911.422060813216,9096081.990938172,0.1524570966969261
2025-07,G80,LUXURY,2025.0,155,56.74930555555555,6142741.043630369,27.0,23.0,263241.85185185185,0.3661245519713261,39630.58737826045,9096081.990938172,0.6753172464529209
2025-07,GV70,SUV,2021.0,124,8.395833333333334,583680.0,4.0,4.0,145920.0,0.0677083333333333,4707.096774193548,7552604.061453836,0.0772819540453501
2025-07,GV70,SUV,2023.0,155,31.84375,2867235.0,13.0,8.0,220556.53846153847,0.2054435483870967,18498.290322580644,7552604.061453836,0.3796352856140684
2025-07,GV70,SUV,2025.0,155,42.96805555555556,4101689.061453835,18.0,15.0,214420.55555555556,0.2772132616487455,26462.51007389571,7552604.061453836,0.5430827603405814
2025-07,GV80,SUV,2021.0,93,12.215972222222222,1412244.308460076,6.0,3.0,339704.1666666667,0.1313545400238948,15185.422671613722,11562094.84715132,0.1221443282666052
2025-07,GV80,SUV,2023.0,124,9.375,767335.0,4.0,3.0,191833.75,0.0756048387096774,6188.185483870968,11562094.84715132,0.0663664336042924
2025-07,GV80,SUV,2025.0,217,85.39375,9382515.538691243,34.0,27.0,276400.14705882355,0.3935195852534562,43237.39879581218,11562094.84715132,0.8114892381291022
2025-07,K3,COMPACT,2019.0,310,12.770833333333332,838635.1592193118,8.0,7.0,135888.125,0.0411962365591397,2705.27470715907,6730220.718589198,0.1246073783142
2025-07,K3,COMPACT,2020.0,310,8.0625,249155.0,4.0,3.0,62288.75,0.026008064516129,803.7258064516129,6730220.718589198,0.0370203311923815
2025-07,K3,COMPACT,2021.0,310,25.569444444444443,848185.8333333334,10.0,8.0,82214.0,0.0824820788530465,2736.0833333333335,6730220.718589198,0.1260264512559896
2025-07,K3,COMPACT,2022.0,663,73.48125,2367039.63282422,27.0,22.0,102274.62962962964,0.1108314479638009,3570.1955246217494,6730220.718589198,0.3517031211601041
2025-07,K3,COMPACT,2024.0,310,59.795138888888886,2427205.0932123326,25.0,24.0,123033.4,0.1928875448028673,7829.69384907204,6730220.718589198,0.3606427180773245
2025-07,K5,MIDSIZE,2020.0,713,27.020833333333332,1406286.69077135,13.0,8.0,141018.46153846153,0.0378973819541842,1972.3515999598176,15465240.226391328,0.0909320948258877
2025-07,K5,MIDSIZE,2021.0,310,26.05,1117823.75,6.0,5.0,178760.83333333334,0.0840322580645161,3605.8830645161297,15465240.226391328,0.072279753410648
2025-07,K5,MIDSIZE,2022.0,527,69.16111111111111,3130189.5774647887,27.0,21.0,115281.85185185184,0.13123550495467,5939.6386669161075,15465240.226391328,0.2024016136602354
2025-07,K5,MIDSIZE,2024.0,558,174.70902777777778,9810940.208155189,72.0,63.0,147516.73611111112,0.3130986160892074,17582.330122141913,15465240.226391328,0.6343865381032288
2025-07,K8,LUXURY,2023.0,93,7.833333333333334,328130.0,3.0,3.0,109376.66666666669,0.0842293906810035,3528.2795698924733,328130.0,1.0
2025-07,QM6,SUV,2020.0,124,0.0,0.0,0.0,0.0,,0.0,0.0,543993.4055787184,0.0
2025-07,QM6,SUV,2021.0,93,8.0,543993.4055787184,3.0,3.0,263561.6666666667,0.086021505376344,5849.391457835682,543993.4055787184,1.0
2025-07,SM6,MIDSIZE,2020.0,62,2.3402777777777777,45125.0,1.0,1.0,45125.0,0.0377464157706093,727.8225806451613,45125.0,1.0
2025-07,XM3,SUV,2022.0,62,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
2025-07,니로 하이브리드,SUV,2022.0,248,19.64236111111111,1517289.5588235294,8.0,8.0,212435.0,0.0792030689964157,6118.103059772296,1517289.5588235294,1.0
2025-07,더 뉴 그랜저,LUXURY,2020.0,217,44.37569444444444,2288628.052631579,18.0,14.0,123769.72222222222,0.2044962877624167,10546.673053601746,2288628.052631579,1.0
2025-07,더 뉴 셀토스,SUV,2024.0,341,87.8125,4103964.545787546,33.0,25.0,132103.9393939394,0.2575146627565982,12035.086644538258,4103964.545787546,1.0
2025-07,더뉴그랜드스타렉스12인,RV,2019.0,62,5.5625,223535.0,2.0,2.0,111767.5,0.0897177419354838,3605.403225806452,223535.0,1.0
2025-07,더뉴그랜저 하이브리드,LUXURY,2024.0,155,43.93333333333333,3525280.8103448274,16.0,14.0,255682.5,0.2834408602150537,22743.747163515018,3525280.8103448274,1.0
2025-07,디올뉴 그랜저,LUXURY,2023.0,155,42.03333333333333,2685945.5384615385,13.0,12.0,228975.7692307692,0.2711827956989247,17328.680893300247,2685945.5384615385,1.0
2025-07,랭글러,IMPORTED,2023.0,124,40.30625,3975900.728476821,19.0,13.0,242026.84210526315,0.3250504032258064,32063.71555223243,3975900.728476821,1.0
2025-07,레이,SUV,2022.0,248,15.604166666666668,994505.7409460458,6.0,6.0,191341.66666666663,0.0629200268817204,4010.1037941372815,10261450.09272352,0.0969166864292657
2025-07,레이,URBAN,2024.0,155,11.004861111111111,356235.0,4.0,3.0,89058.75,0.0709991039426523,2298.290322580646,10261450.09272352,0.034715853683546
2025-07,레이,URBAN,2025.0,620,251.8659722222222,8910709.351777475,107.0,83.0,93279.39252336448,0.4062354390681003,14372.111857705606,10261450.09272352,0.8683674598871882
2025-07,머스탱,IMPORTED,2020.0,93,16.15416666666667,1476767.258064516,7.0,5.0,230283.57142857145,0.1737007168458781,15879.217828650711,17025937.359761093,0.0867363262803193
2025-07,머스탱,IMPORTED,2021.0,93,18.919444444444444,1761350.0,8.0,7.0,220168.75,0.2034348864994026,18939.247311827956,17025937.359761093,0.1034509855629302
2025-07,머스탱,IMPORTED,2023.0,124,16.572916666666664,2391405.898379971,6.0,6.0,495282.5,0.1336525537634408,19285.53143854815,17025937.359761093,0.1404566367095765
2025-07,머스탱,IMPORTED,2024.0,248,93.27361111111112,11396414.203316608,42.0,37.0,270879.7619047619,0.376103270609319,45953.283077889544,17025937.359761093,0.6693560514471739
2025-07,모닝,URBAN,2022.0,468,59.451388888888886,1701951.634571549,23.0,17.0,71464.34782608696,0.1270328822412155,3636.6487918195494,1701951.634571549,1.0
2025-07,미니,IMPORTED,2022.0,186,23.125,1791969.4628365866,11.0,10.0,162180.45454545456,0.1243279569892473,9634.244423852617,14766183.033667069,0.1213563084482208
2025-07,미니,IMPORTED,2024.0,124,32.58958333333333,2479592.678909474,12.0,11.0,206436.25,0.2628192204301075,19996.71515249576,14766183.033667069,0.1679237398897178
2025-07,미니,IMPORTED,2025.0,341,113.30972222222222,10494620.891921008,51.0,48.0,254887.54901960783,0.3322865754317367,30776.014345809406,14766183.033667069,0.7107199516620613
2025-07,베뉴,SUV,2022.0,62,11.42361111111111,269600.0,6.0,5.0,44933.333333333336,0.1842517921146953,4348.387096774193,269600.0,1.0
2025-07,베리뉴티볼리,SUV,2020.0,124,10.583333333333332,269157.0,4.0,2.0,59463.75,0.0853494623655913,2170.6209677419356,269157.0,1.0
2025-07,벤츠,IMPORTED,2020.0,124,13.368055555555555,1400014.7382260135,9.0,8.0,171703.33333333334,0.107806899641577,11290.441437306565,9689123.754409395,0.1444934313682272
2025-07,벤츠,IMPORTED,2021.0,62,12.984722222222222,1426480.6269841269,7.0,7.0,209842.85714285713,0.2094310035842294,23007.75204813108,9689123.754409395,0.1472249362420367
2025-07,벤츠,IMPORTED,2024.0,124,37.37152777777778,5372228.389199255,16.0,15.0,333036.5625,0.301383288530466,43324.42249354238,9689123.754409395,0.5544596730694479
2025-07,벤츠,SUPERCAR,2021.0,31,3.0,1490400.0,1.0,1.0,1490400.0,0.0967741935483871,48077.41935483871,9689123.754409395,0.1538219593202882
2025-07,볼보 XC40,IMPORTED,2022.0,62,15.395833333333334,1374542.2155688624,5.0,2.0,290004.0,0.2483198924731182,22170.03573498165,1374542.2155688624,1.0
2025-07,셀토스,SUV,2020.0,124,5.149305555555555,269751.1764705882,2.0,1.0,120715.0,0.0415266577060931,2175.4127134724854,269751.1764705882,1.0
2025-07,스타리아,RV,2022.0,496,31.078472222222224,2259173.810742402,12.0,10.0,217065.83333333337,0.062658210125448,4554.785908754843,14842377.61732057,0.1522110452240495
2025-07,스타리아,RV,2023.0,310,31.510416666666668,3004009.2857142854,12.0,12.0,278315.0,0.101646505376344,9690.352534562213,14842377.61732057,0.202394074801648
2025-07,스타리아,RV,2024.0,465,114.50972222222222,9579194.52086388,39.0,32.0,270299.6153846154,0.2462574671445639,20600.418324438455,14842377.61732057,0.6453948799743024
2025-07,스포티지,SUV,2022.0,558,52.64513888888889,2939672.5355162853,16.0,13.0,190102.1875,0.0943461270410195,5268.230350387608,14682060.8603669,0.2002220644277334
2025-07,스포티지,SUV,2025.0,403,196.90416666666667,11742388.324850611,76.0,58.0,158499.93421052632,0.488595947063689,29137.440012036262,14682060.8603669,0.7997779355722665
2025-07,싼타페,SUV,2024.0,620,188.54722222222225,13507538.816512296,64.0,60.0,220150.78125,0.3041084229390681,21786.35292985854,13507538.816512296,1.0
2025-07,쏘나타,MIDSIZE,2020.0,651,162.15416666666667,6692381.548434827,67.0,58.0,121072.53731343284,0.2490847414234511,10280.15598837915,19942754.65292176,0.3355795959438504
2025-07,쏘나타,MIDSIZE,2021.0,310,35.41597222222222,1634390.7152284812,12.0,8.0,176827.08333333334,0.1142450716845878,5272.228113640262,19942754.65292176,0.0819541103359575
2025-07,쏘나타,MIDSIZE,2024.0,620,197.45555555555555,11615982.38925845,73.0,56.0,168839.38356164383,0.3184767025089605,18735.455466545885,19942754.65292176,0.582466293720192
2025-07,쏘렌토,SUV,2021.0,93,10.041666666666666,353072.4792013311,2.0,2.0,172900.0,0.1079749103942652,3796.4782709820543,16635138.371853812,0.0212244990879498
2025-07,쏘렌토,SUV,2022.0,93,18.75,1067655.7084245076,6.0,6.0,200190.83333333337,0.2016129032258064,11480.168907790405,16635138.371853812,0.0641807530877501
2025-07,쏘렌토,SUV,2023.0,217,46.34513888888889,3507508.0,17.0,14.0,230689.11764705885,0.2135720686123912,16163.63133640553,16635138.371853812,0.2108493432152392
2025-07,쏘렌토,SUV,2024.0,682,181.8673611111111,11706902.184227971,63.0,59.0,215013.80952380953,0.2666676849136526,17165.545724674448,16635138.371853812,0.7037454046090608
2025-07,쏠라티,RV,2019.0,93,0.0,0.0,0.0,0.0,,0.0,0.0,2889898.0341880345,0.0
2025-07,쏠라티,RV,2023.0,124,0.0,0.0,0.0,0.0,,0.0,0.0,2889898.0341880345,0.0
2025-07,쏠라티,RV,2024.0,31,2.2916666666666665,681720.0,1.0,1.0,681720.0,0.0739247311827956,21990.967741935485,2889898.0341880345,0.2358975963633058
2025-07,쏠라티,RV,2025.0,124,8.583333333333334,2208178.0341880345,4.0,3.0,587997.5,0.0692204301075268,17807.88737248415,2889898.0341880345,0.7641024036366941
2025-07,아반떼,COMPACT,2020.0,155,11.708333333333332,248623.41452205885,3.0,1.0,59850.0,0.0755376344086021,1604.0220291745732,20045917.62128353,0.0124026956121023
2025-07,아반떼,COMPACT,2021.0,465,49.19722222222222,2132814.7498815404,16.0,14.0,136588.75,0.1058004778972521,4586.698386842022,20045917.62128353,0.1063964638673885
2025-07,아반떼,COMPACT,2024.0,496,151.97430555555556,6486291.681083259,53.0,44.0,128538.30188679244,0.3063998095878136,13077.200969925923,20045917.62128353,0.3235717019108424
2025-07,아반떼,COMPACT,2025.0,434,197.97222222222223,11178187.775796676,81.0,63.0,148836.04938271604,0.4561571940604199,25756.193031789575,20045917.62128353,0.5576291386096668
2025-07,아우디A5 카브리올레,IMPORTED,2021.0,31,11.01388888888889,1024665.0,5.0,3.0,204933.0,0.3552867383512545,33053.709677419356,1024665.0,1.0
2025-07,아이오닉,EV,2021.0,310,84.40972222222223,4563180.461859945,28.0,25.0,174328.57142857142,0.2722894265232975,14719.936973741758,4563180.461859945,1.0
2025-07,카니발,RV,2018.0,341,12.045833333333334,889295.0,4.0,4.0,308441.25,0.0353250244379276,2607.9032258064517,47104362.43514134,0.0188792492675064
