car_id,car_model,car_type,reservations,revenue,avg_amount,active_months,first3_revenue,recent3_revenue,latest_revenue,first3_reservations,recent3_reservations,revenue_trend,reservation_trend,revenue_share,revenue_rank_pct,reservation_rank_pct,avg_amount_rank_pct,score,recommendation
1936,23년 GV80 4륜(7인/휘),SUV,24,5814275.0,242261.45833333334,7,861061.6666666666,911910.0,1139040.0,4.666666666666667,2.6666666666666665,0.05905306820843266,-0.42857142857142866,0.0023596597461777165,0.7664233576642335,0.7846715328467153,0.1678832116788321,0.3480585914923761,관찰
1949,24년 쏠라티(15인/경유),RV,15,8859770.0,590651.3333333334,6,1712223.3333333333,1044033.3333333334,920430.0,2.6666666666666665,2.0,-0.39024698880792413,-0.24999999999999994,0.0035956404933363056,0.635036496350365,0.8941605839416058,0.058394160583941604,0.3458293157177478,관찰
1884,21년 4세대 더올뉴투싼(휘),SUV,42,4879360.0,116175.23809523809,7,675716.6666666666,915516.6666666666,1860600.0,8.0,5.333333333333333,0.35488247046345855,-0.33333333333333337,0.0019802347462254026,0.7883211678832117,0.6386861313868614,0.7664233576642335,0.3444298528857619,관찰
1908,22년 BMW 미니 컨버터블(휘),IMPORTED,48,7085565.0,147615.9375,7,945270.0,698050.0,558450.0,7.0,5.0,-0.26153374168227067,-0.2857142857142857,0.002875598851004762,0.6934306569343066,0.6131386861313869,0.6423357664233577,0.3442845820361524,관찰
1941,23년 GV70(5인/휘),SUV,39,6333605.0,162400.12820512822,7,765181.6666666666,825086.6666666666,1190190.0,5.0,5.666666666666667,0.07828859813246963,0.1333333333333334,0.0025704241314161986,0.7518248175182481,0.6897810218978102,0.5401459854014599,0.34304783791543675,관찰
1883,21년 4세대 쏘렌토(7인/휘),SUV,15,2684350.0,178956.66666666666,6,171493.33333333334,603080.0,1302480.0,1.3333333333333333,2.3333333333333335,2.516638158917742,0.7500000000000002,0.0010894140094254493,0.8759124087591241,0.8941605839416058,0.4306569343065693,0.3392335766423358,관찰
1945,24년 스타리아 11인승 4륜(경유),RV,34,7610830.0,223847.9411764706,7,1631780.0,604343.3333333334,1308330.0,7.666666666666667,2.3333333333333335,-0.6296416592105962,-0.6956521739130436,0.003088771890906734,0.6642335766423357,0.7226277372262774,0.24817518248175183,0.3326562720351448,관찰
1958,24년 더 뉴 카니발 하이브리드 9인승(휘),RV,31,7070035.0,228065.64516129033,7,1167521.6666666667,717906.6666666666,618330.0,5.666666666666667,3.0,-0.38510206091821286,-0.4705882352941177,0.0028692961708153765,0.7153284671532847,0.7408759124087592,0.22627737226277372,0.3317452683607334,관찰
1931,23년 4세대 쏘렌토(5인/경유),SUV,41,7181285.0,175153.29268292684,7,1409518.3333333333,687933.3333333334,969310.0,9.0,3.3333333333333335,-0.511937292999618,-0.6296296296296295,0.0029144457632860232,0.6861313868613139,0.656934306569343,0.45985401459854014,0.3298281685102572,관찰
1939,24년 레이(휘),URBAN,90,7076335.0,78625.94444444444,7,1711970.0,571285.0,1101295.0,23.333333333333332,5.0,-0.6662996431012226,-0.7857142857142857,0.0028718529567260736,0.7007299270072993,0.4343065693430657,0.9708029197080292,0.3123846342300237,관찰
1930,23년 4세대 쏘렌토(5인/휘),SUV,41,6810785.0,166116.70731707316,7,1246568.3333333333,724920.0,1134660.0,7.666666666666667,4.0,-0.41846749944180084,-0.4782608695652174,0.002764082401395015,0.7372262773722628,0.656934306569343,0.5109489051094891,0.311072958085017,관찰
1919,22년 BMW 미니 컨버터블S(휘),IMPORTED,13,1988060.0,152927.6923076923,5,189913.33333333334,381243.3333333333,131580.0,1.3333333333333333,2.3333333333333335,1.0074595429494153,0.7500000000000002,0.000806832348828714,0.8978102189781022,0.916058394160584,0.6131386861313869,0.30565693430656937,관찰
1890,21년 아우디A5 카브리올레(휘),IMPORTED,10,1729830.0,172983.0,5,83703.33333333333,266496.6666666667,79020.0,0.6666666666666666,2.0,2.1838238222293023,2.0000000000000004,0.0007020325352224653,0.9197080291970803,0.948905109489051,0.4744525547445255,0.30145985401459857,관찰
1846,18/19년 쏠라티(15인/경유),RV,10,5734530.0,573453.0,7,904830.0,792810.0,1134810.0,1.6666666666666667,1.3333333333333333,-0.12380226119823613,-0.20000000000000007,0.0023272961124557235,0.7737226277372263,0.948905109489051,0.06569343065693431,0.2956489709604684,관찰
1854,19년 더뉴그랜드스타렉스12인(경유),RV,22,5407795.0,245808.86363636365,7,735225.0,484816.6666666667,590220.0,3.3333333333333335,2.3333333333333335,-0.34058734854409645,-0.3,0.0021946942958633925,0.781021897810219,0.8284671532846716,0.15328467153284672,0.2920361556565392,관찰
1864,20년 쏘나타DN8(LPG),MIDSIZE,74,6724980.0,90878.1081081081,7,1210466.6666666667,518330.0,258840.0,14.666666666666666,4.666666666666667,-0.5717932477832242,-0.6818181818181819,0.0027292593831303507,0.7445255474452555,0.5255474452554745,0.8832116788321168,0.28807614967423234,관찰
1885,21년 GV70(5인/휘),SUV,26,4385145.0,168659.42307692306,7,726091.6666666666,651653.3333333334,418230.0,2.6666666666666665,5.0,-0.10251919523476136,0.8750000000000001,0.0017796630083118676,0.8175182481751825,0.7627737226277372,0.49635036496350365,0.2815364016444071,관찰
1894,21년 QM6(휘),SUV,36,4851320.0,134758.88888888888,7,836310.0,583923.3333333334,770240.0,7.666666666666667,3.0,-0.30178602033536206,-0.6086956521739131,0.0019688550197276325,0.7956204379562044,0.708029197080292,0.6861313868613139,0.2661717629299674,관찰
1912,22년 스포티지 하이브리드(휘),SUV,31,4163265.0,134298.87096774194,7,696988.3333333334,630490.0,866780.0,6.0,3.3333333333333335,-0.09540810104425473,-0.4444444444444444,0.0016896154435713088,0.8321167883211679,0.7408759124087592,0.6934306569343066,0.2614445913554286,관찰
1888,21년 4세대 카니발 리무진 7인승(경유),RV,24,4479730.0,186655.41666666666,7,898653.3333333334,517180.0,1000320.0,5.333333333333333,2.3333333333333335,-0.42449442870072257,-0.5625,0.00181804929329017,0.8029197080291971,0.7846715328467153,0.40145985401459855,0.2599228199036504,관찰
1897,21년 GV80(5인/휘),SUV,17,3655715.0,215042.0588235294,6,604838.3333333334,496795.0,721875.0,3.6666666666666665,1.3333333333333333,-0.1786317555930924,-0.6363636363636364,0.0014836318421467976,0.8394160583941606,0.8722627737226277,0.2846715328467153,0.2578667514479901,관찰
1940,23년 디올뉴 그랜저(휘),LUXURY,38,6095085.0,160396.97368421053,7,1359348.3333333333,393350.0,342810.0,8.666666666666666,3.0,-0.7106334039962776,-0.6538461538461539,0.0024736234051591314,0.7591240875912408,0.7007299270072993,0.5547445255474452,0.25667388587774453,관찰
1871,20년 더 뉴 그랜저(LPG),LUXURY,23,3088740.0,134293.04347826086,7,411028.3333333333,449255.0,171990.0,3.3333333333333335,3.3333333333333335,0.09300250996484433,0.0,0.0012535312561598756,0.8540145985401459,0.8065693430656934,0.7007299270072993,0.25327835318626546,관찰
1913,22년 쏘렌토 하이브리드(7인/휘),SUV,26,4304775.0,165568.26923076922,7,888940.0,378840.0,737640.0,5.666666666666667,2.0,-0.5738295048034738,-0.6470588235294118,0.0017470457251939717,0.8248175182481752,0.7627737226277372,0.5255474452554745,0.22820099112549203,관찰
1923,23년 K8(LPG),LUXURY,32,4474760.0,139836.25,6,849203.3333333334,321805.0,0.0,6.333333333333333,2.3333333333333335,-0.6210507102735505,-0.631578947368421,0.0018160322732939532,0.8102189781021898,0.7299270072992701,0.6715328467153284,0.2236613523303092,관찰
1903,22년 베뉴(휘),SUV,23,2373625.0,103201.08695652174,6,347020.0,348288.3333333333,436050.0,4.333333333333333,2.6666666666666665,0.003654928630434309,-0.3846153846153846,0.0009633096757585568,0.8905109489051095,0.8065693430656934,0.8175182481751825,0.21624140527180258,관찰
1921,22년 볼보 XC40(휘),IMPORTED,23,3484300.0,151491.30434782608,6,519990.0,200910.0,0.0,4.0,1.6666666666666667,-0.6136271851381757,-0.5833333333333333,0.0014140649442289913,0.8467153284671532,0.8065693430656934,0.6204379562043796,0.19392925228910216,관찰
2326,26년 아우디 Q4 e-tron,IMPORTED,4,933570.0,233392.5,1,0.0,311190.0,933570.0,0.0,1.3333333333333333,,,0.0003788791464523317,0.9708029197080292,0.9963503649635036,0.20437956204379562,0.1936131386861314,관찰
1872,20년 베리뉴티볼리(경유),SUV,18,1972780.0,109598.88888888889,6,389076.6666666667,253156.66666666666,337130.0,4.333333333333333,1.3333333333333333,-0.34933989016731926,-0.6923076923076924,0.0008006311283976895,0.9051094890510949,0.8576642335766423,0.8029197080291971,0.16305871171319505,관찰
1847,18년 올뉴카니발리무진7인(경유),RV,16,2416460.0,151028.75,7,498336.6666666667,187540.0,211590.0,3.3333333333333335,1.3333333333333333,-0.6236680691099057,-0.6,0.0009806937907561313,0.8832116788321168,0.8832116788321168,0.6277372262773723,0.15661129527879042,관찰
1845,20년 SM6(휘),MIDSIZE,17,1709375.0,100551.4705882353,6,332701.6666666667,237090.0,224100.0,3.6666666666666665,2.0,-0.2873795843122718,-0.45454545454545453,0.000693731097793368,0.927007299270073,0.8722627737226277,0.8321167883211679,0.15283138463446627,관찰
1932,23년 4세대 쏘렌토(7인/휘),SUV,11,1944465.0,176769.54545454544,4,482508.3333333333,165646.66666666666,496940.0,2.6666666666666665,1.0,-0.6566967755306471,-0.625,0.0007891397961657221,0.9124087591240876,0.9343065693430657,0.45255474452554745,0.14491426405277474,관찰
1859,19년 더뉴카니발리무진7인(경유),RV,18,2990950.0,166163.88888888888,3,812856.6666666666,0.0,0.0,5.0,0.0,-1.0,-1.0,0.001213844257079385,0.8686131386861314,0.8576642335766423,0.5036496350364964,0.14434306569343064,관찰
1868,20년 더 뉴 그랜저(휘),LUXURY,23,3068360.0,133406.95652173914,4,933446.6666666666,0.0,0.0,7.0,0.0,-1.0,-1.0,0.0012452602566582864,0.8613138686131386,0.8065693430656934,0.7153284671532847,0.1392335766423358,관찰
1917,22년 XM3(휘),SUV,13,1079650.0,83050.0,6,185400.0,120153.33333333333,75300.0,2.3333333333333335,1.3333333333333333,-0.35192376842862283,-0.42857142857142866,0.00043816411245783385,0.9635036496350365,0.916058394160584,0.9051094890510949,0.11170543337611578,관찰
1843,16/18년 올뉴카니발9인(경유),RV,8,1569150.0,196143.75,3,463320.0,0.0,0.0,2.3333333333333335,0.0,-1.0,-1.0,0.0006368223193286806,0.9416058394160584,0.9671532846715328,0.3722627737226277,0.09726277372262776,관찰
1892,21년 쏘나타DN8(휘),MIDSIZE,20,1639560.0,81978.0,1,546520.0,0.0,0.0,6.666666666666667,0.0,-1.0,-1.0,0.0006653974456734738,0.9343065693430657,0.843065693430657,0.9197080291970803,0.07682481751824818,관찰
1874,20년 올뉴아반떼CN7(휘),COMPACT,20,1398865.0,69943.25,5,420268.3333333333,30840.0,0.0,6.0,0.3333333333333333,-0.926618311316976,-0.9444444444444445,0.000567714019518666,0.948905109489051,0.843065693430657,0.9854014598540146,0.07102430025516372,관찰
1866,20년 셀토스(휘),SUV,13,1201780.0,92444.61538461539,4,318930.0,0.0,0.0,3.3333333333333335,0.0,-1.0,-1.0,0.00048772923361235175,0.9562043795620438,0.916058394160584,0.8759124087591241,0.05310218978102186,관찰
2225,19년 올뉴K3(휘),COMPACT,8,637980.0,79747.5,2,212660.0,0.0,0.0,2.6666666666666665,0.0,-1.0,-1.0,0.0002589171865566145,0.9781021897810219,0.9671532846715328,0.9562043795620438,0.022445255474452544,관찰
1869,20년 K5(휘),MIDSIZE,6,480960.0,80160.0,1,160320.0,0.0,0.0,2.0,0.0,-1.0,-1.0,0.0001951923415252348,0.9854014598540146,0.9854014598540146,0.948905109489051,0.015328467153284665,관찰
1891,21년 K5(휘),MIDSIZE,7,399710.0,57101.42857142857,1,133236.66666666666,0.0,0.0,2.3333333333333335,0.0,-1.0,-1.0,0.00016221792005790837,0.9927007299270073,0.9781021897810219,1.0,0.00875912408759123,관찰
1863,20년 쏘나타DN8(휘),MIDSIZE,4,305540.0,76385.0,1,101846.66666666667,0.0,0.0,1.3333333333333333,0.0,-1.0,-1.0,0.0001240000582784852,1.0,0.9963503649635036,0.9781021897810219,0.003102189781021908,관찰
