car_id,car_model,car_type,file_month,reservations,revenue,avg_amount
1843,16/18년 올뉴카니발9인(경유),RV,2026-01,3,351510.0,117170.0
1843,16/18년 올뉴카니발9인(경유),RV,2026-03,4,1038450.0,259612.5
1843,16/18년 올뉴카니발9인(경유),RV,2026-04,1,179190.0,179190.0
1846,18/19년 쏠라티(15인/경유),RV,2026-01,1,729810.0,729810.0
1846,18/19년 쏠라티(15인/경유),RV,2026-02,2,968580.0,484290.0
1846,18/19년 쏠라티(15인/경유),RV,2026-03,2,1016100.0,508050.0
1846,18/19년 쏠라티(15인/경유),RV,2026-04,1,641610.0,641610.0
1846,18/19년 쏠라티(15인/경유),RV,2026-05,1,530730.0,530730.0
1846,18/19년 쏠라티(15인/경유),RV,2026-06,1,712890.0,712890.0
1846,18/19년 쏠라티(15인/경유),RV,2026-07,2,1134810.0,567405.0
1847,18년 올뉴카니발리무진7인(경유),RV,2026-01,6,715190.0,119198.33333333333
1847,18년 올뉴카니발리무진7인(경유),RV,2026-02,3,698910.0,232970.0
1847,18년 올뉴카니발리무진7인(경유),RV,2026-03,1,80910.0,80910.0
1847,18년 올뉴카니발리무진7인(경유),RV,2026-04,2,358830.0,179415.0
1847,18년 올뉴카니발리무진7인(경유),RV,2026-05,1,221130.0,221130.0
1847,18년 올뉴카니발리무진7인(경유),RV,2026-06,1,129900.0,129900.0
1847,18년 올뉴카니발리무진7인(경유),RV,2026-07,2,211590.0,105795.0
1854,19년 더뉴그랜드스타렉스12인(경유),RV,2026-01,2,386365.0,193182.5
1854,19년 더뉴그랜드스타렉스12인(경유),RV,2026-02,1,50040.0,50040.0
1854,19년 더뉴그랜드스타렉스12인(경유),RV,2026-03,7,1769270.0,252752.85714285713
1854,19년 더뉴그랜드스타렉스12인(경유),RV,2026-04,5,1747670.0,349534.0
1854,19년 더뉴그랜드스타렉스12인(경유),RV,2026-05,2,302740.0,151370.0
1854,19년 더뉴그랜드스타렉스12인(경유),RV,2026-06,2,561490.0,280745.0
1854,19년 더뉴그랜드스타렉스12인(경유),RV,2026-07,3,590220.0,196740.0
1859,19년 더뉴카니발리무진7인(경유),RV,2026-01,5,802400.0,160480.0
1859,19년 더뉴카니발리무진7인(경유),RV,2026-03,10,1636170.0,163617.0
1859,19년 더뉴카니발리무진7인(경유),RV,2026-04,3,552380.0,184126.66666666666
2225,19년 올뉴K3(휘),COMPACT,2026-01,3,155420.0,51806.666666666664
2225,19년 올뉴K3(휘),COMPACT,2026-02,5,482560.0,96512.0
1878,20/21년 BMW Z4 로드스터(휘),IMPORTED,2026-01,2,119140.0,59570.0
1878,20/21년 BMW Z4 로드스터(휘),IMPORTED,2026-02,8,1030010.0,128751.25
1878,20/21년 BMW Z4 로드스터(휘),IMPORTED,2026-03,12,2693240.0,224436.66666666666
1878,20/21년 BMW Z4 로드스터(휘),IMPORTED,2026-04,5,1126290.0,225258.0
1878,20/21년 BMW Z4 로드스터(휘),IMPORTED,2026-05,3,558180.0,186060.0
1878,20/21년 BMW Z4 로드스터(휘),IMPORTED,2026-06,2,938070.0,469035.0
1878,20/21년 BMW Z4 로드스터(휘),IMPORTED,2026-07,8,2310480.0,288810.0
1873,20년 K5(LPG),MIDSIZE,2026-01,31,3173820.0,102381.29032258065
1873,20년 K5(LPG),MIDSIZE,2026-02,17,1389030.0,81707.64705882352
1873,20년 K5(LPG),MIDSIZE,2026-03,23,1885740.0,81988.69565217392
1873,20년 K5(LPG),MIDSIZE,2026-04,6,886450.0,147741.66666666666
1873,20년 K5(LPG),MIDSIZE,2026-05,8,758590.0,94823.75
1873,20년 K5(LPG),MIDSIZE,2026-06,11,687620.0,62510.90909090909
1873,20년 K5(LPG),MIDSIZE,2026-07,7,1031500.0,147357.14285714287
1869,20년 K5(휘),MIDSIZE,2026-01,6,480960.0,80160.0
1845,20년 SM6(휘),MIDSIZE,2026-01,3,291535.0,97178.33333333333
1845,20년 SM6(휘),MIDSIZE,2026-02,5,497150.0,99430.0
1845,20년 SM6(휘),MIDSIZE,2026-03,3,209420.0,69806.66666666667
1845,20년 SM6(휘),MIDSIZE,2026-05,3,411210.0,137070.0
1845,20년 SM6(휘),MIDSIZE,2026-06,2,75960.0,37980.0
1845,20년 SM6(휘),MIDSIZE,2026-07,1,224100.0,224100.0
1871,20년 더 뉴 그랜저(LPG),LUXURY,2026-01,3,200000.0,66666.66666666667
1871,20년 더 뉴 그랜저(LPG),LUXURY,2026-02,2,530020.0,265010.0
1871,20년 더 뉴 그랜저(LPG),LUXURY,2026-03,5,503065.0,100613.0
1871,20년 더 뉴 그랜저(LPG),LUXURY,2026-04,3,507890.0,169296.66666666666
1871,20년 더 뉴 그랜저(LPG),LUXURY,2026-05,3,516295.0,172098.33333333334
1871,20년 더 뉴 그랜저(LPG),LUXURY,2026-06,4,659480.0,164870.0
1871,20년 더 뉴 그랜저(LPG),LUXURY,2026-07,3,171990.0,57330.0
1868,20년 더 뉴 그랜저(휘),LUXURY,2026-01,11,1197180.0,108834.54545454546
1868,20년 더 뉴 그랜저(휘),LUXURY,2026-02,8,858970.0,107371.25
1868,20년 더 뉴 그랜저(휘),LUXURY,2026-03,2,744190.0,372095.0
1868,20년 더 뉴 그랜저(휘),LUXURY,2026-04,2,268020.0,134010.0
1872,20년 베리뉴티볼리(경유),SUV,2026-01,4,303460.0,75865.0
1872,20년 베리뉴티볼리(경유),SUV,2026-02,6,459730.0,76621.66666666667
1872,20년 베리뉴티볼리(경유),SUV,2026-03,3,404040.0,134680.0
1872,20년 베리뉴티볼리(경유),SUV,2026-04,1,46080.0,46080.0
1872,20년 베리뉴티볼리(경유),SUV,2026-06,3,422340.0,140780.0
1872,20년 베리뉴티볼리(경유),SUV,2026-07,1,337130.0,337130.0
1875,20년 벤츠 C클래스 카브리올레(휘),IMPORTED,2026-01,2,181530.0,90765.0
1875,20년 벤츠 C클래스 카브리올레(휘),IMPORTED,2026-02,4,415800.0,103950.0
1875,20년 벤츠 C클래스 카브리올레(휘),IMPORTED,2026-03,7,1028075.0,146867.85714285713
1875,20년 벤츠 C클래스 카브리올레(휘),IMPORTED,2026-04,6,1205820.0,200970.0
1875,20년 벤츠 C클래스 카브리올레(휘),IMPORTED,2026-05,6,1756800.0,292800.0
1875,20년 벤츠 C클래스 카브리올레(휘),IMPORTED,2026-06,8,1233960.0,154245.0
1875,20년 벤츠 C클래스 카브리올레(휘),IMPORTED,2026-07,7,1253610.0,179087.14285714287
1866,20년 셀토스(휘),SUV,2026-01,2,263970.0,131985.0
1866,20년 셀토스(휘),SUV,2026-02,6,517440.0,86240.0
1866,20년 셀토스(휘),SUV,2026-03,2,175380.0,87690.0
1866,20년 셀토스(휘),SUV,2026-04,3,244990.0,81663.33333333333
1864,20년 쏘나타DN8(LPG),MIDSIZE,2026-01,23,1975660.0,85898.26086956522
1864,20년 쏘나타DN8(LPG),MIDSIZE,2026-02,7,590990.0,84427.14285714286
1864,20년 쏘나타DN8(LPG),MIDSIZE,2026-03,14,1064750.0,76053.57142857143
1864,20년 쏘나타DN8(LPG),MIDSIZE,2026-04,16,1538590.0,96161.875
1864,20년 쏘나타DN8(LPG),MIDSIZE,2026-05,5,763510.0,152702.0
1864,20년 쏘나타DN8(LPG),MIDSIZE,2026-06,5,532640.0,106528.0
1864,20년 쏘나타DN8(LPG),MIDSIZE,2026-07,4,258840.0,64710.0
1863,20년 쏘나타DN8(휘),MIDSIZE,2026-01,4,305540.0,76385.0
1876,20년 올뉴k3(휘),COMPACT,2026-01,25,2214695.0,88587.8
1876,20년 올뉴k3(휘),COMPACT,2026-02,14,912025.0,65144.642857142855
1876,20년 올뉴k3(휘),COMPACT,2026-03,14,798050.0,57003.57142857143
1876,20년 올뉴k3(휘),COMPACT,2026-04,9,1019445.0,113271.66666666667
1876,20년 올뉴k3(휘),COMPACT,2026-05,13,1312745.0,100980.38461538461
1876,20년 올뉴k3(휘),COMPACT,2026-06,15,931590.0,62106.0
1876,20년 올뉴k3(휘),COMPACT,2026-07,4,264590.0,66147.5
1874,20년 올뉴아반떼CN7(휘),COMPACT,2026-01,12,779075.0,64922.916666666664
1874,20년 올뉴아반떼CN7(휘),COMPACT,2026-02,2,73200.0,36600.0
1874,20년 올뉴아반떼CN7(휘),COMPACT,2026-03,4,408530.0,102132.5
1874,20년 올뉴아반떼CN7(휘),COMPACT,2026-04,1,45540.0,45540.0
1874,20년 올뉴아반떼CN7(휘),COMPACT,2026-05,1,92520.0,92520.0
1879,20년 코나(전기),EV,2026-01,40,3467180.0,86679.5
1879,20년 코나(전기),EV,2026-02,50,5463435.0,109268.7
1879,20년 코나(전기),EV,2026-03,77,7678075.0,99715.25974025975
1879,20년 코나(전기),EV,2026-04,67,8293045.0,123776.79104477612
1879,20년 코나(전기),EV,2026-05,39,4406330.0,112982.82051282052
1879,20년 코나(전기),EV,2026-06,33,4374340.0,132555.75757575757
1879,20년 코나(전기),EV,2026-07,37,6448170.0,174274.86486486485
1877,20년 테슬라 모델3(전기),IMPORTED,2026-01,16,2262250.0,141390.625
1877,20년 테슬라 모델3(전기),IMPORTED,2026-02,17,2075170.0,122068.82352941176
1877,20년 테슬라 모델3(전기),IMPORTED,2026-03,18,1582940.0,87941.11111111111
1877,20년 테슬라 모델3(전기),IMPORTED,2026-04,11,1051890.0,95626.36363636363
1877,20년 테슬라 모델3(전기),IMPORTED,2026-05,7,899260.0,128465.71428571429
1877,20년 테슬라 모델3(전기),IMPORTED,2026-06,4,493200.0,123300.0
1877,20년 테슬라 모델3(전기),IMPORTED,2026-07,8,1718910.0,214863.75
1899,21/22년 트레일블레이저(휘),SUV,2026-01,19,1648150.0,86744.73684210527
1899,21/22년 트레일블레이저(휘),SUV,2026-02,14,1353455.0,96675.35714285714
1899,21/22년 트레일블레이저(휘),SUV,2026-03,19,1882320.0,99069.47368421052
1899,21/22년 트레일블레이저(휘),SUV,2026-04,8,1340510.0,167563.75
1899,21/22년 트레일블레이저(휘),SUV,2026-05,8,1727575.0,215946.875
1899,21/22년 트레일블레이저(휘),SUV,2026-06,13,1486090.0,114314.61538461539
1899,21/22년 트레일블레이저(휘),SUV,2026-07,9,1310190.0,145576.66666666666
1884,21년 4세대 더올뉴투싼(휘),SUV,2026-01,12,1005720.0,83810.0
1884,21년 4세대 더올뉴투싼(휘),SUV,2026-02,9,899870.0,99985.55555555556
1884,21년 4세대 더올뉴투싼(휘),SUV,2026-03,3,121560.0,40520.0
1884,21년 4세대 더올뉴투싼(휘),SUV,2026-04,2,105660.0,52830.0
1884,21년 4세대 더올뉴투싼(휘),SUV,2026-05,5,731600.0,146320.0
1884,21년 4세대 더올뉴투싼(휘),SUV,2026-06,1,154350.0,154350.0
1884,21년 4세대 더올뉴투싼(휘),SUV,2026-07,10,1860600.0,186060.0
1883,21년 4세대 쏘렌토(7인/휘),SUV,2026-01,3,337950.0,112650.0
1883,21년 4세대 쏘렌토(7인/휘),SUV,2026-03,1,176530.0,176530.0
1883,21년 4세대 쏘렌토(7인/휘),SUV,2026-04,4,360630.0,90157.5
1883,21년 4세대 쏘렌토(7인/휘),SUV,2026-05,1,94350.0,94350.0
1883,21년 4세대 쏘렌토(7인/휘),SUV,2026-06,2,412410.0,206205.0
1883,21년 4세대 쏘렌토(7인/휘),SUV,2026-07,4,1302480.0,325620.0
1888,21년 4세대 카니발 리무진 7인승(경유),RV,2026-01,8,1342010.0,167751.25
1888,21년 4세대 카니발 리무진 7인승(경유),RV,2026-02,5,885470.0,177094.0
1888,21년 4세대 카니발 리무진 7인승(경유),RV,2026-03,3,468480.0,156160.0
1888,21년 4세대 카니발 리무진 7인승(경유),RV,2026-04,1,232230.0,232230.0
1888,21년 4세대 카니발 리무진 7인승(경유),RV,2026-05,2,203320.0,101660.0
1888,21년 4세대 카니발 리무진 7인승(경유),RV,2026-06,2,347900.0,173950.0
1888,21년 4세대 카니발 리무진 7인승(경유),RV,2026-07,3,1000320.0,333440.0
1887,21년 G80(휘),LUXURY,2026-01,6,1079560.0,179926.66666666666
1887,21년 G80(휘),LUXURY,2026-02,5,711990.0,142398.0
1887,21년 G80(휘),LUXURY,2026-03,9,921885.0,102431.66666666667
1887,21년 G80(휘),LUXURY,2026-04,5,624320.0,124864.0
1887,21년 G80(휘),LUXURY,2026-05,5,544860.0,108972.0
1887,21년 G80(휘),LUXURY,2026-06,4,677940.0,169485.0
1887,21년 G80(휘),LUXURY,2026-07,5,2268690.0,453738.0
1885,21년 GV70(5인/휘),SUV,2026-01,2,1469805.0,734902.5
1885,21년 GV70(5인/휘),SUV,2026-02,5,642050.0,128410.0
1885,21년 GV70(5인/휘),SUV,2026-03,1,66420.0,66420.0
1885,21년 GV70(5인/휘),SUV,2026-04,3,251910.0,83970.0
1885,21년 GV70(5인/휘),SUV,2026-05,4,486180.0,121545.0
1885,21년 GV70(5인/휘),SUV,2026-06,8,1050550.0,131318.75
1885,21년 GV70(5인/휘),SUV,2026-07,3,418230.0,139410.0
1897,21년 GV80(5인/휘),SUV,2026-01,4,644220.0,161055.0
1897,21년 GV80(5인/휘),SUV,2026-02,2,373230.0,186615.0
1897,21년 GV80(5인/휘),SUV,2026-03,5,797065.0,159413.0
1897,21년 GV80(5인/휘),SUV,2026-04,2,350815.0,175407.5
1897,21년 GV80(5인/휘),SUV,2026-06,2,768510.0,384255.0
1897,21년 GV80(5인/휘),SUV,2026-07,2,721875.0,360937.5
1896,21년 K3(휘),COMPACT,2026-01,24,1445320.0,60221.666666666664
1896,21년 K3(휘),COMPACT,2026-02,7,377110.0,53872.857142857145
1896,21년 K3(휘),COMPACT,2026-03,24,1693545.0,70564.375
1896,21년 K3(휘),COMPACT,2026-04,26,2587575.0,99522.11538461539
1896,21년 K3(휘),COMPACT,2026-05,16,1570670.0,98166.875
1896,21년 K3(휘),COMPACT,2026-06,9,850330.0,94481.11111111111
1896,21년 K3(휘),COMPACT,2026-07,7,626310.0,89472.85714285714
1891,21년 K5(휘),MIDSIZE,2026-01,7,399710.0,57101.42857142857
1894,21년 QM6(휘),SUV,2026-01,8,792880.0,99110.0
1894,21년 QM6(휘),SUV,2026-02,8,775495.0,96936.875
1894,21년 QM6(휘),SUV,2026-03,7,940555.0,134365.0
1894,21년 QM6(휘),SUV,2026-04,4,590620.0,147655.0
1894,21년 QM6(휘),SUV,2026-05,2,280050.0,140025.0
1894,21년 QM6(휘),SUV,2026-06,3,701480.0,233826.66666666666
1894,21년 QM6(휘),SUV,2026-07,4,770240.0,192560.0
1889,21년 벤츠 C클래스 카브리올레(휘),IMPORTED,2026-01,4,632370.0,158092.5
1889,21년 벤츠 C클래스 카브리올레(휘),IMPORTED,2026-02,6,1294250.0,215708.33333333334
1889,21년 벤츠 C클래스 카브리올레(휘),IMPORTED,2026-03,10,1235690.0,123569.0
1889,21년 벤츠 C클래스 카브리올레(휘),IMPORTED,2026-04,9,1962000.0,218000.0
1889,21년 벤츠 C클래스 카브리올레(휘),IMPORTED,2026-05,4,753345.0,188336.25
1889,21년 벤츠 C클래스 카브리올레(휘),IMPORTED,2026-06,3,437400.0,145800.0
1889,21년 벤츠 C클래스 카브리올레(휘),IMPORTED,2026-07,6,1268010.0,211335.0
1886,21년 벤츠G63 AMG 지바겐(휘),SUPERCAR,2026-01,5,4808070.0,961614.0
1886,21년 벤츠G63 AMG 지바겐(휘),SUPERCAR,2026-02,3,2321910.0,773970.0
1886,21년 벤츠G63 AMG 지바겐(휘),SUPERCAR,2026-04,2,1191695.0,595847.5
1886,21년 벤츠G63 AMG 지바겐(휘),SUPERCAR,2026-05,7,5496840.0,785262.8571428572
1886,21년 벤츠G63 AMG 지바겐(휘),SUPERCAR,2026-06,5,8118720.0,1623744.0
1886,21년 벤츠G63 AMG 지바겐(휘),SUPERCAR,2026-07,7,5111480.0,730211.4285714285
1892,21년 쏘나타DN8(휘),MIDSIZE,2026-01,20,1639560.0,81978.0
1890,21년 아우디A5 카브리올레(휘),IMPORTED,2026-03,2,251110.0,125555.0
1890,21년 아우디A5 카브리올레(휘),IMPORTED,2026-04,2,679230.0,339615.0
1890,21년 아우디A5 카브리올레(휘),IMPORTED,2026-05,3,345080.0,115026.66666666667
1890,21년 아우디A5 카브리올레(휘),IMPORTED,2026-06,2,375390.0,187695.0
1890,21년 아우디A5 카브리올레(휘),IMPORTED,2026-07,1,79020.0,79020.0
1902,21년 아이오닉5(전기),EV,2026-01,38,4512675.0,118754.6052631579
1902,21년 아이오닉5(전기),EV,2026-02,20,4200030.0,210001.5
1902,21년 아이오닉5(전기),EV,2026-03,36,3919360.0,108871.11111111111
1902,21년 아이오닉5(전기),EV,2026-04,16,2951925.0,184495.3125
1902,21년 아이오닉5(전기),EV,2026-05,19,3587880.0,188835.7894736842
1902,21년 아이오닉5(전기),EV,2026-06,18,2569940.0,142774.44444444444
1902,21년 아이오닉5(전기),EV,2026-07,14,3588080.0,256291.42857142858
1882,21년 올뉴아반떼CN7(휘),COMPACT,2026-01,45,3679495.0,81766.55555555556
1882,21년 올뉴아반떼CN7(휘),COMPACT,2026-02,27,2007690.0,74358.88888888889
1882,21년 올뉴아반떼CN7(휘),COMPACT,2026-03,57,3682275.0,64601.31578947369
1882,21년 올뉴아반떼CN7(휘),COMPACT,2026-04,11,1077220.0,97929.09090909091
1882,21년 올뉴아반떼CN7(휘),COMPACT,2026-05,14,1123140.0,80224.28571428571
1882,21년 올뉴아반떼CN7(휘),COMPACT,2026-06,18,1548280.0,86015.55555555556
1882,21년 올뉴아반떼CN7(휘),COMPACT,2026-07,13,1989720.0,153055.38461538462
1908,22년 BMW 미니 컨버터블(휘),IMPORTED,2026-01,5,606060.0,121212.0
1908,22년 BMW 미니 컨버터블(휘),IMPORTED,2026-02,7,1096830.0,156690.0
1908,22년 BMW 미니 컨버터블(휘),IMPORTED,2026-03,9,1132920.0,125880.0
1908,22년 BMW 미니 컨버터블(휘),IMPORTED,2026-04,12,2155605.0,179633.75
1908,22년 BMW 미니 컨버터블(휘),IMPORTED,2026-05,9,1055460.0,117273.33333333333
1908,22년 BMW 미니 컨버터블(휘),IMPORTED,2026-06,3,480240.0,160080.0
1908,22년 BMW 미니 컨버터블(휘),IMPORTED,2026-07,3,558450.0,186150.0
1919,22년 BMW 미니 컨버터블S(휘),IMPORTED,2026-03,4,569740.0,142435.0
1919,22년 BMW 미니 컨버터블S(휘),IMPORTED,2026-04,2,274590.0,137295.0
1919,22년 BMW 미니 컨버터블S(휘),IMPORTED,2026-05,1,172900.0,172900.0
1919,22년 BMW 미니 컨버터블S(휘),IMPORTED,2026-06,5,839250.0,167850.0
1919,22년 BMW 미니 컨버터블S(휘),IMPORTED,2026-07,1,131580.0,131580.0
1905,22년 EV6(전기),EV,2026-01,80,9225980.0,115324.75
1905,22년 EV6(전기),EV,2026-02,50,5457910.0,109158.2
1905,22년 EV6(전기),EV,2026-03,80,9602580.0,120032.25
1905,22년 EV6(전기),EV,2026-04,51,9201440.0,180420.39215686274
1905,22년 EV6(전기),EV,2026-05,45,6757025.0,150156.11111111112
1905,22년 EV6(전기),EV,2026-06,50,6770920.0,135418.4
1905,22년 EV6(전기),EV,2026-07,37,9066655.0,245044.72972972973
1916,22년 K5(휘),MIDSIZE,2026-01,25,2122135.0,84885.4
1916,22년 K5(휘),MIDSIZE,2026-02,12,1184090.0,98674.16666666667
1916,22년 K5(휘),MIDSIZE,2026-03,59,5028315.0,85225.67796610169
1916,22년 K5(휘),MIDSIZE,2026-04,12,850400.0,70866.66666666667
1916,22년 K5(휘),MIDSIZE,2026-05,1,54270.0,54270.0
1916,22년 K5(휘),MIDSIZE,2026-06,5,435940.0,87188.0
1916,22년 K5(휘),MIDSIZE,2026-07,5,651510.0,130302.0
1917,22년 XM3(휘),SUV,2026-01,3,134600.0,44866.666666666664
1917,22년 XM3(휘),SUV,2026-02,3,346810.0,115603.33333333333
1917,22년 XM3(휘),SUV,2026-03,1,74790.0,74790.0
1917,22년 XM3(휘),SUV,2026-04,2,162990.0,81495.0
1917,22년 XM3(휘),SUV,2026-05,3,285160.0,95053.33333333333
1917,22년 XM3(휘),SUV,2026-07,1,75300.0,75300.0
1906,22년 k3(휘),COMPACT,2026-01,68,5637570.0,82905.44117647059
1906,22년 k3(휘),COMPACT,2026-02,24,2346900.0,97787.5
1906,22년 k3(휘),COMPACT,2026-03,144,8930220.0,62015.416666666664
1906,22년 k3(휘),COMPACT,2026-04,55,4856400.0,88298.18181818182
1906,22년 k3(휘),COMPACT,2026-05,15,1518230.0,101215.33333333333
1906,22년 k3(휘),COMPACT,2026-06,13,1075170.0,82705.38461538461
1906,22년 k3(휘),COMPACT,2026-07,20,3466555.0,173327.75
1914,22년 니로 하이브리드(휘),SUV,2026-01,9,882290.0,98032.22222222222
1914,22년 니로 하이브리드(휘),SUV,2026-02,16,1210390.0,75649.375
1914,22년 니로 하이브리드(휘),SUV,2026-03,20,1954230.0,97711.5
1914,22년 니로 하이브리드(휘),SUV,2026-04,6,654885.0,109147.5
1914,22년 니로 하이브리드(휘),SUV,2026-05,11,1234480.0,112225.45454545454
1914,22년 니로 하이브리드(휘),SUV,2026-06,9,1242890.0,138098.88888888888
1914,22년 니로 하이브리드(휘),SUV,2026-07,18,3493500.0,194083.33333333334
1915,22년 모닝(휘),URBAN,2026-01,36,2073220.0,57589.444444444445
1915,22년 모닝(휘),URBAN,2026-02,36,1879795.0,52216.52777777778
1915,22년 모닝(휘),URBAN,2026-03,39,1945895.0,49894.743589743586
1915,22년 모닝(휘),URBAN,2026-04,15,1438570.0,95904.66666666667
1915,22년 모닝(휘),URBAN,2026-05,19,1516575.0,79819.73684210527
1915,22년 모닝(휘),URBAN,2026-06,12,714540.0,59545.0
1915,22년 모닝(휘),URBAN,2026-07,10,1401260.0,140126.0
1903,22년 베뉴(휘),SUV,2026-01,6,494000.0,82333.33333333333
1903,22년 베뉴(휘),SUV,2026-02,7,547060.0,78151.42857142857
1903,22년 베뉴(휘),SUV,2026-04,2,287700.0,143850.0
1903,22년 베뉴(휘),SUV,2026-05,3,480895.0,160298.33333333334
1903,22년 베뉴(휘),SUV,2026-06,3,127920.0,42640.0
1903,22년 베뉴(휘),SUV,2026-07,2,436050.0,218025.0
1921,22년 볼보 XC40(휘),IMPORTED,2026-01,3,629820.0,209940.0
1921,22년 볼보 XC40(휘),IMPORTED,2026-02,3,148245.0,49415.0
1921,22년 볼보 XC40(휘),IMPORTED,2026-03,6,781905.0,130317.5
1921,22년 볼보 XC40(휘),IMPORTED,2026-04,6,1321600.0,220266.66666666666
1921,22년 볼보 XC40(휘),IMPORTED,2026-05,3,305550.0,101850.0
1921,22년 볼보 XC40(휘),IMPORTED,2026-06,2,297180.0,148590.0
1912,22년 스포티지 하이브리드(휘),SUV,2026-01,4,491740.0,122935.0
1912,22년 스포티지 하이브리드(휘),SUV,2026-02,7,831340.0,118762.85714285714
1912,22년 스포티지 하이브리드(휘),SUV,2026-03,7,767885.0,109697.85714285714
1912,22년 스포티지 하이브리드(휘),SUV,2026-04,3,180830.0,60276.666666666664
1912,22년 스포티지 하이브리드(휘),SUV,2026-05,4,691820.0,172955.0
1912,22년 스포티지 하이브리드(휘),SUV,2026-06,3,332870.0,110956.66666666667
1912,22년 스포티지 하이브리드(휘),SUV,2026-07,3,866780.0,288926.6666666667
1913,22년 쏘렌토 하이브리드(7인/휘),SUV,2026-01,8,1224770.0,153096.25
1913,22년 쏘렌토 하이브리드(7인/휘),SUV,2026-02,4,748710.0,187177.5
1913,22년 쏘렌토 하이브리드(7인/휘),SUV,2026-03,5,693340.0,138668.0
1913,22년 쏘렌토 하이브리드(7인/휘),SUV,2026-04,3,501435.0,167145.0
1913,22년 쏘렌토 하이브리드(7인/휘),SUV,2026-05,1,112230.0,112230.0
1913,22년 쏘렌토 하이브리드(7인/휘),SUV,2026-06,3,286650.0,95550.0
1913,22년 쏘렌토 하이브리드(7인/휘),SUV,2026-07,2,737640.0,368820.0
1907,22년 캐스퍼(휘),URBAN,2026-01,38,2444715.0,64334.60526315789
1907,22년 캐스퍼(휘),URBAN,2026-02,34,2708710.0,79667.94117647059
1907,22년 캐스퍼(휘),URBAN,2026-03,55,3407020.0,61945.818181818184
1907,22년 캐스퍼(휘),URBAN,2026-04,15,912610.0,60840.666666666664
1907,22년 캐스퍼(휘),URBAN,2026-05,22,1602235.0,72828.86363636363
1907,22년 캐스퍼(휘),URBAN,2026-06,44,3657280.0,83120.0
1907,22년 캐스퍼(휘),URBAN,2026-07,41,6822905.0,166412.31707317074
1918,22년 포르쉐 718박스터 컨버터블(휘),SUPERCAR,2026-01,7,5953770.0,850538.5714285715
1918,22년 포르쉐 718박스터 컨버터블(휘),SUPERCAR,2026-02,3,1279445.0,426481.6666666667
1918,22년 포르쉐 718박스터 컨버터블(휘),SUPERCAR,2026-03,10,4451970.0,445197.0
1918,22년 포르쉐 718박스터 컨버터블(휘),SUPERCAR,2026-04,4,1946070.0,486517.5
1918,22년 포르쉐 718박스터 컨버터블(휘),SUPERCAR,2026-05,5,3101130.0,620226.0
1918,22년 포르쉐 718박스터 컨버터블(휘),SUPERCAR,2026-06,2,746520.0,373260.0
1918,22년 포르쉐 718박스터 컨버터블(휘),SUPERCAR,2026-07,10,6819815.0,681981.5
1931,23년 4세대 쏘렌토(5인/경유),SUV,2026-01,12,2050380.0,170865.0
1931,23년 4세대 쏘렌토(5인/경유),SUV,2026-02,8,1278430.0,159803.75
1931,23년 4세대 쏘렌토(5인/경유),SUV,2026-03,7,899745.0,128535.0
1931,23년 4세대 쏘렌토(5인/경유),SUV,2026-04,4,888930.0,222232.5
1931,23년 4세대 쏘렌토(5인/경유),SUV,2026-05,1,144900.0,144900.0
1931,23년 4세대 쏘렌토(5인/경유),SUV,2026-06,4,949590.0,237397.5
1931,23년 4세대 쏘렌토(5인/경유),SUV,2026-07,5,969310.0,193862.0
1930,23년 4세대 쏘렌토(5인/휘),SUV,2026-01,6,743160.0,123860.0
